报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),25846,18339,8839,31763,22934,15059,7885,23726,17212,9755,15433,20115,25513,22929,
营业收入(万元),25846,18339,8839,31763,22934,15059,7885,23726,17212,9755,15433,20115,25513,22929,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),19980,14285,6671,24817,17405,11788,6005,19189,13953,8115,13125,16915,21299,19067,
营业成本(万元),16630,11673,5558,19570,14102,9379,4872,15337,11327,6240,9802,12606,15960,14611,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),143,90,45,303,219,156,90,125,85,59,126,196,233,131,
销售费用(万元),294,208,109,393,262,175,86,361,255,181,411,407,509,532,
管理费用(万元),2965,2035,985,4445,2674,1879,896,3039,2118,1352,2774,3534,4205,3699,
财务费用(万元),129,43,-36,-296,-201,-48,8,-276,-220,-118,-239,77,62,11,
资产减值损失(万元),-180,236,10,403,350,248,53,603,388,401,251,94,331,83,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),395,228,98,--,--,--,--,49,49,25,64,69,89,29,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6470,4399,2265,6946,5529,3271,1880,4586,3308,1665,2371,3269,4303,3891,
营业外收入(万元),619,593,304,1022,653,463,93,660,420,311,513,741,415,454,
营业外支出(万元),22,22,1,78,76,13,8,150,20,11,20,22,27,27,
非流动资产处置损失(万元),21,21,0,57,57,--,0,126,2,1,5,0,0,2,
利润总额(万元),7067,4970,2568,7890,6106,3722,1965,5097,3709,1966,2864,3988,4691,4318,
所得税费用(万元),1228,768,556,1099,920,522,268,703,487,285,366,451,559,580,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5839,4201,2012,6791,5186,3200,1698,4394,3222,1681,2498,3537,4132,3738,
归属于母公司所有者的净利润(万元),5839,4201,2012,6791,5186,3200,1698,4394,3222,1681,2498,3537,4132,3738,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.71,0.51,0.24,1.01,0.84,0.52,0.27,0.71,0.52,0.27,0.4,0.57,0.67,0.6,
稀释每股收益,0.71,0.51,0.24,1.01,0.84,0.52,0.27,0.71,0.52,0.27,0.4,0.57,0.67,0.6,
