报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),154742,98889,43321,157982,117053,74605,36975,146460,106585,69711,21688,46982,35142,23846,13148,50245,36383,23641,11183,56101,39492,24991,12888,55301,38816,24879,12044,44471,31521,20387,9002,33425,24320,16453,8221,27671,18588,11605,25089,18257,19686,14020,
营业收入(万元),154742,98889,43321,157982,117053,74605,36975,146460,106585,69711,21688,46982,35142,23846,13148,50245,36383,23641,11183,56101,39492,24991,12888,55301,38816,24879,12044,44471,31521,20387,9002,33425,24320,16453,8221,27671,18588,11605,25089,18257,19686,14020,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),129397,82412,37179,133841,98830,62358,32680,126849,90022,58801,18688,39344,28316,19235,10647,41968,30375,19013,8749,44435,31211,19585,10533,45937,31767,20345,10175,40209,29180,18813,7991,28314,20475,13911,6872,22117,14327,8850,21581,16112,16903,12657,
营业成本(万元),68972,43615,20181,75821,58849,36865,19287,72002,53173,35647,12765,31128,23261,15781,8662,35331,26324,16821,7670,37823,26484,16693,8850,39628,27806,18026,9106,36200,26804,17319,7430,25647,18884,12898,6442,19841,12824,7861,19934,14892,15362,11638,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),2318,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),313,186,108,458,302,198,67,237,174,132,40,365,274,160,59,324,247,165,78,261,151,100,51,248,175,90,41,83,34,3,0,12,10,7,2,11,6,6,11,11,10,29,
销售费用(万元),48523,31320,14091,45556,31844,19940,10847,45137,30495,18825,4595,3094,2422,1756,949,2576,1672,997,431,2534,1625,928,575,2249,1530,1024,559,1394,958,561,254,1049,795,498,210,858,543,342,582,397,621,387,
管理费用(万元),7634,6104,3130,11776,8169,5925,2821,9281,6461,3918,1366,5068,2866,1829,873,4107,2441,1514,724,3845,2747,1660,828,3871,2408,1422,571,2706,1517,922,316,2027,882,527,255,1185,828,496,760,547,673,406,
财务费用(万元),1200,638,65,-60,-321,-317,-259,-366,-653,-21,14,-632,-491,-151,64,-539,-423,-295,-130,-400,-320,-244,-159,-605,-472,-318,-186,-614,-452,-348,-157,-602,-423,-250,-192,88,61,38,147,128,160,124,
资产减值损失(万元),436,550,-396,289,-14,-254,-84,558,371,300,-92,321,-16,-141,41,169,114,-189,-24,371,524,448,388,547,319,102,84,439,319,356,148,181,327,231,154,134,65,107,147,137,77,73,
公允价值变动收益(万元),--,18,37,-49,-49,-47,1,49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,-0,-0,-0,0,0,0,0,
投资收益(万元),123,91,2,379,274,123,277,712,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,12,13,0,0,
对联营企业和合营企业的投资收益(万元),-36,-36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),25759,16780,6182,24789,18448,12323,4574,20372,16563,10910,3000,7638,6826,4610,2501,8277,6009,4628,2434,11666,8282,5405,2355,9364,7049,4534,1869,4262,2340,1574,1011,5111,3845,2542,1349,5554,4261,2755,3520,2157,2783,1364,
营业外收入(万元),55,49,97,42,176,113,43,666,332,72,43,659,293,266,206,452,240,123,42,3146,139,128,8,264,90,15,3,134,115,82,8,129,93,53,50,23,13,13,16,15,2,48,
营业外支出(万元),109,91,--,33,29,27,20,22,14,12,15,73,36,43,17,48,26,--,--,82,0,0,0,51,3,1,0,40,20,20,20,32,30,30,25,52,18,18,70,55,14,17,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,18,--,--,--,--,--,0,0,0,--,--,--,7,0,0,0,0,0,0,
利润总额(万元),25705,16738,6279,24797,18595,12408,4597,21015,16881,10969,3028,8223,7084,4833,2690,8682,6223,4750,2475,14730,8421,5534,2363,9577,7136,4547,1872,4356,2435,1636,999,5208,3908,2564,1374,5525,4256,2749,3465,2117,2771,1395,
所得税费用(万元),1480,756,357,1135,1279,830,507,1450,982,432,272,1226,1164,801,428,1322,918,713,375,4516,1185,763,296,1501,1054,667,268,744,285,163,113,788,553,362,191,695,535,336,431,241,-15,146,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
净利润(万元),24225,15982,5921,23663,17316,11578,4090,19566,15899,10537,2756,6997,5919,4032,2262,7360,5305,4038,2100,10215,7236,4771,2067,8076,6082,3880,1604,3612,2150,1473,886,4419,3354,2203,1184,4831,3721,2413,3034,1876,2787,1248,
归属于母公司所有者的净利润(万元),22160,14234,5366,22101,16053,10678,3651,14073,11490,7688,2075,6830,5651,3928,2226,7358,5305,4038,2100,10215,7236,4771,2067,8076,6082,3880,1604,3612,2150,1473,886,4419,3354,2203,1184,4831,3721,2413,3034,1876,2787,1248,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,
少数股东损益(万元),2065,1749,556,1562,1263,900,439,5493,4409,2848,681,167,269,104,37,2,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
基本每股收益,0.56,0.36,0.14,0.56,0.4,0.27,0.09,0.38,0.32,0.23,0.06,0.23,0.19,0.13,0.07,0.25,0.18,0.13,0.14,0.68,0.48,0.32,0.14,0.54,0.41,0.26,0.16,0.36,0.21,0.15,0.09,0.44,0.34,0.22,0.12,1.29,0.99,0.64,0.82,0.5,0.83,0.37,
稀释每股收益,0.56,0.36,0.14,0.56,0.4,0.27,0.09,0.38,0.32,0.23,0.06,0.23,0.19,0.13,0.07,0.25,0.18,0.13,0.14,0.68,0.48,0.32,0.14,0.54,0.41,0.26,0.16,0.36,0.21,0.15,0.09,0.44,0.34,0.22,0.12,1.29,0.99,0.64,0.82,0.5,0.83,0.37,
