报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),39141,270074,237051,164809,53558,355147,277539,154524,44227,295270,221132,147350,42633,168992,113489,69492,29330,114574,86870,59153,27748,131929,83507,51820,22072,99049,67828,40533,18737,71016,47875,27855,11156,48892,33899,21391,8563,40643,28060,17103,33241,21951,28764,17623,
营业收入(万元),39141,270074,237051,164809,53558,355147,277539,154524,44227,295270,221132,147350,42633,168992,113489,69492,29330,114574,86870,59153,27748,131929,83507,51820,22072,99049,67828,40533,18737,71016,47875,27855,11156,48892,33899,21391,8563,40643,28060,17103,33241,21951,28764,17623,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
营业总成本(万元),36375,242488,190918,139475,44522,310676,233761,131994,37779,265536,194345,134511,39447,148553,89971,58962,25581,97529,67118,45036,21206,100763,62558,38784,17215,77380,52299,31172,15565,57419,38001,22299,9167,40922,27948,17995,7388,33730,23105,14738,28030,19348,24541,15126,
营业成本(万元),26930,181900,156460,115296,37375,268569,206921,112640,31712,223454,164395,113472,33193,111988,69147,45996,20267,69056,52036,34912,17285,81700,52086,32195,14331,63274,43733,25610,12505,47483,31994,18602,7534,32898,22704,14325,5945,27838,19277,11738,22567,15222,20562,11670,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
研发费用(万元),1854,9674,6192,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),405,2365,1988,1422,316,2865,2358,1473,461,1809,716,514,79,894,671,397,155,943,602,471,90,816,361,206,80,377,172,171,108,323,177,141,69,279,169,104,50,271,171,133,231,169,225,136,
销售费用(万元),1196,9724,5162,3522,1347,9669,6036,3848,952,10082,6608,5040,1396,9359,5315,3449,1529,7559,5109,3108,1622,6227,3270,2054,1115,4762,2769,1622,869,3914,2142,1083,537,1899,1187,810,443,1059,1985,371,751,566,547,429,
管理费用(万元),3165,12079,10052,10949,3680,23292,15746,10130,3588,23058,15763,10574,3341,14910,9064,5500,2435,14257,7244,4003,1535,6678,4405,2610,1178,5360,3751,2418,1308,3650,2495,1759,786,3758,2125,1444,684,2875,1056,1163,2242,1605,1424,1137,
财务费用(万元),2825,10179,6816,4037,1804,3488,1377,2580,1066,6527,5216,3553,1437,7175,4981,3068,1196,2673,1315,1730,675,2796,1916,1200,511,2105,1449,927,455,1410,820,340,240,1650,1231,780,265,1325,616,718,1715,1274,1781,1571,
资产减值损失(万元),--,16567,4249,4249,--,2793,1323,1323,--,607,1647,1358,-0,4227,792,552,--,3040,813,813,--,2545,520,520,0,1502,424,424,320,639,373,373,--,438,531,531,--,362,0,616,524,512,3,182,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
投资收益(万元),180,2521,1827,1827,214,2548,949,723,173,4388,3985,--,--,199,199,199,83,13238,259,259,67,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,14,14,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
营业利润(万元),3342,31749,48657,27642,9515,47327,44727,23253,6620,34122,30772,12839,3187,20639,23717,10729,3831,30283,20011,14376,6609,31166,20949,13036,4857,21668,15529,9361,3172,13597,9874,5556,1989,7971,5951,3396,1175,6913,4229,2364,5225,2617,4223,2497,
营业外收入(万元),3760,286,192,95,65,3880,3800,224,101,2550,2445,2342,2141,753,425,328,234,2102,1733,1581,6,568,100,63,1,9348,7991,132,95,1695,293,251,5,361,121,115,7,272,257,247,908,214,619,5,
营业外支出(万元),3,55,42,21,0,5,1,1,0,300,299,267,207,38,--,1,0,29,23,22,14,8,2,0,0,8251,7181,0,--,9,23,23,22,8,0,0,--,19,191,4,3,7,3,15,
非流动资产处置损失(万元),--,--,--,--,--,--,1,1,0,88,88,58,--,14,--,0,--,7,--,--,--,5,--,0,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,0,3,0,1,0,
利润总额(万元),7098,31980,48807,27717,9580,51202,48526,23476,6721,36372,32919,14915,5121,21354,24142,11056,4065,32356,21721,15936,6601,31726,21047,13099,4857,22765,16340,9493,3267,15282,10144,5784,1972,8324,6071,3511,1181,7166,4467,2608,6129,2824,4839,2487,
所得税费用(万元),1106,4256,7218,3948,1647,7181,7247,3715,1009,4677,4831,2559,896,4147,3664,1556,607,5238,3380,2480,1175,5049,3055,1905,725,3355,2527,1505,491,2223,1467,813,296,1256,911,450,177,1134,664,386,1111,763,1515,850,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,
净利润(万元),5993,27724,41590,23768,7932,44021,41279,19761,5713,31695,28088,12356,4225,17207,20479,9500,3458,27118,18341,13456,5426,26677,17992,11194,4132,19411,13813,7989,2776,13060,8677,4971,1676,7068,5160,3061,1004,6032,3803,2223,5019,2061,3324,1638,
