报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),89531,58275,28752,98860,73596,48945,22845,110121,55304,84607,63291,63815,
营业收入(万元),89531,58275,28752,98860,73596,48945,22845,110121,55304,84607,63291,63815,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),79601,50293,24376,82991,60933,39639,18589,93671,49143,78552,60914,62260,
营业成本(万元),72853,46147,22231,73989,53711,35029,16789,82833,42073,69473,53776,55640,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),382,348,106,641,361,192,69,588,323,368,251,145,
销售费用(万元),1701,1058,541,2381,1780,1173,487,1948,984,1798,1188,1497,
管理费用(万元),3754,2306,1201,5667,4515,2805,858,7007,4907,4323,3884,3071,
财务费用(万元),1014,537,296,28,337,211,386,982,709,1669,1728,1840,
资产减值损失(万元),-104,-104,--,285,229,229,--,314,148,920,87,67,
公允价值变动收益(万元),--,-17,-3,13,--,--,--,--,--,--,--,--,
投资收益(万元),392,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10322,7964,4373,15883,12663,9306,4257,16451,6162,6055,2378,1555,
营业外收入(万元),1064,993,103,177,156,150,140,62,37,208,17,165,
营业外支出(万元),5,1,1,247,215,21,--,247,--,181,13,9,
非流动资产处置损失(万元),--,1,--,216,215,0,--,218,--,178,--,--,
利润总额(万元),11381,8956,4475,15813,12604,9436,4397,16265,6199,6082,2382,1711,
所得税费用(万元),1707,1343,671,2368,1892,1450,660,2464,942,866,478,263,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9674,7613,3803,13445,10712,7986,3737,13801,5257,5216,1904,1448,
归属于母公司所有者的净利润(万元),9674,7613,3803,13445,10712,7986,3737,13801,5257,5216,1904,1448,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.38,0.32,0.18,0.62,0.5,0.37,0.17,0.64,0.24,0.24,0.09,0.07,
稀释每股收益,0.38,0.32,--,0.62,0.5,0.37,--,0.64,0.24,0.24,0.09,0.07,
