报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),82994,285256,198879,127393,56605,250373,182188,120531,52230,248025,184554,118130,56164,247053,185009,119048,55906,231504,175695,113513,50120,199219,142358,93294,42462,168921,126032,82428,38720,150098,113484,74353,33485,127672,94351,59738,113352,85165,96679,76533,
营业收入(万元),82994,285256,198879,127393,56605,250373,182188,120531,52230,248025,184554,118130,56164,247053,185009,119048,55906,231504,175695,113513,50120,199219,142358,93294,42462,168921,126032,82428,38720,150098,113484,74353,33485,127672,94351,59738,113352,85165,96679,76533,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),76603,258154,180942,117002,55369,234227,169830,113531,50829,237462,177686,114063,54858,241139,181934,116958,55239,225901,170595,108094,48214,184359,130153,85261,39946,153675,115221,76424,36828,136993,103445,68129,31495,117143,87672,55962,105825,78636,88755,71707,
营业成本(万元),36255,124588,88628,58099,28283,122862,88881,60352,28379,139579,103389,66212,33883,151527,113118,75361,37186,151751,117905,73667,31971,120186,85879,57319,26786,100979,78092,52721,25797,92648,70288,46441,20449,74283,55268,36002,69653,52018,59476,49250,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),580,3330,2165,1558,519,2734,1614,1080,472,2048,1481,921,403,1846,1332,796,366,1316,858,521,312,997,712,444,212,923,576,355,192,985,770,493,231,833,571,348,676,466,615,399,
销售费用(万元),25564,93897,61957,38508,18070,77576,52086,33158,13146,61958,42984,26686,10891,55098,38569,22839,8874,43553,28434,19121,9085,39188,25300,16147,7168,32515,23119,14902,6455,25911,19015,12052,5455,23022,17717,10404,18618,13161,15467,11429,
管理费用(万元),10519,27108,21765,14189,6713,26694,22678,15560,7223,26318,23324,15545,7207,24764,22689,14067,6214,22307,17488,10900,4491,18893,14280,9009,4162,16293,11279,7424,3234,13976,10535,7256,4062,14128,10354,6583,11164,8658,10178,7036,
财务费用(万元),2563,6262,3358,2087,839,2988,2296,1418,956,5168,4312,3190,1527,6477,4685,2933,1534,5916,4394,2883,1482,3913,2911,1599,834,1936,1387,574,589,2668,1951,1296,825,3560,3114,2079,4631,3412,3351,2710,
资产减值损失(万元),1122,2969,3068,2561,944,1373,2273,1963,652,2391,2195,1509,948,1428,1542,961,1065,1058,1516,1002,873,1183,1072,744,785,1029,767,447,561,805,886,591,473,1317,648,545,1082,922,-333,883,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),665,828,111,-149,220,1659,169,6,-76,1061,937,726,322,997,803,590,273,1417,1016,678,313,1165,915,583,261,1110,960,724,444,1746,1416,1021,303,802,610,411,494,324,1569,2283,
对联营企业和合营企业的投资收益(万元),665,-246,111,-149,220,504,169,6,-76,986,937,726,322,987,803,590,--,1406,1016,678,313,1061,915,583,261,1100,960,724,444,1732,1411,1017,303,785,597,398,484,318,378,298,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),7134,29764,18687,10567,1456,17806,12528,7006,1326,11624,7805,4793,1627,6911,3877,2681,940,7020,6117,6098,2220,16025,13119,8616,2777,16356,11772,6728,2336,14851,11455,7245,2293,11331,7288,4186,8021,6852,9493,7108,
营业外收入(万元),33,274,390,47,165,1662,702,325,219,2095,610,496,112,1309,1159,369,143,750,508,96,12,576,496,272,46,1038,720,390,147,1011,413,294,99,756,664,606,740,666,305,640,
营业外支出(万元),169,872,490,360,106,1165,1086,429,81,929,571,464,145,903,630,453,235,762,437,340,76,1207,543,258,134,667,442,271,109,1093,652,180,59,487,308,167,449,307,427,624,
非流动资产处置损失(万元),--,--,45,42,42,207,214,187,--,36,12,12,12,64,64,44,19,233,27,27,12,548,96,42,32,167,59,37,--,84,50,27,--,131,0,23,73,0,140,36,
利润总额(万元),6999,29165,18587,10255,1515,18303,12144,6902,1465,12790,7844,4825,1594,7318,4406,2598,847,7009,6187,5854,2156,15395,13072,8630,2689,16728,12050,6847,2374,14769,11217,7358,2333,11600,7644,4626,8311,7211,9371,7124,
所得税费用(万元),2082,6155,3355,1947,184,3662,2229,1126,173,2330,912,449,382,2436,604,150,384,1948,1501,1372,601,2972,2804,1846,548,3524,2268,1062,447,3308,2676,1955,399,3137,1851,1232,2099,1707,3236,2088,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),4917,23010,15231,8308,1331,14641,9915,5776,1292,10460,6932,4375,1212,4882,3802,2448,464,5061,4687,4482,1555,12423,10269,6784,2140,13203,9782,5785,1927,11461,8541,5404,1933,8463,5793,3393,6212,5504,6135,5036,
归属于母公司所有者的净利润(万元),4050,20663,14094,8117,1624,14619,10061,5891,1359,10655,7243,4239,1173,5670,4127,2850,806,6059,5679,5153,1789,12056,9977,6864,2177,13287,9956,6224,2170,12017,8824,5585,1888,8884,6230,3813,6504,5628,6464,4953,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),867,2347,1137,192,-293,23,-146,-115,-67,-195,-311,136,39,-788,-325,-402,-342,-998,-992,-671,-234,367,292,-80,-36,-84,-174,-439,-243,-555,-283,-182,45,-421,-436,-420,-291,-124,-328,83,
基本每股收益,0.04,0.23,0.15,0.09,0.03,0.24,0.16,0.1,0.02,0.2,0.14,0.08,0.02,0.11,0.08,0.06,0.02,0.18,0.17,0.15,0.05,0.35,0.29,0.2,0.06,0.39,0.29,0.18,0.06,0.35,0.26,0.16,0.06,0.35,0.24,0.15,0.25,0.22,0.25,0.19,
稀释每股收益,0.04,0.23,0.15,0.09,0.03,0.24,0.16,0.1,0.02,0.2,0.14,0.08,0.02,0.11,0.08,0.06,0.02,0.18,0.17,0.15,0.05,0.35,0.29,0.2,0.06,0.39,0.29,0.18,0.06,0.35,0.26,0.16,0.06,0.35,0.24,0.15,0.25,0.22,0.25,0.19,
