报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),14034,81120,47614,33813,9631,48801,32429,23625,7283,32956,18999,14778,3883,23513,15421,11896,1421,23366,22527,21329,
营业收入(万元),14034,81120,47614,33813,9631,48801,32429,23625,7283,32956,18999,14778,3883,23513,15343,11829,1421,23284,22474,21223,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12581,70691,42377,29755,9792,42669,28448,20368,6543,28237,15098,11275,3322,18186,12041,8968,2228,16794,16582,16036,
营业成本(万元),7857,46913,27460,19616,5549,28087,18308,13587,3831,17225,8821,7025,1262,11081,6985,5642,542,11394,11448,11467,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),164,1225,711,492,144,747,349,240,84,278,131,86,16,204,110,88,29,315,333,293,
销售费用(万元),2122,9016,5090,3274,1384,6027,3895,2387,1173,4411,2458,1588,928,2673,1757,1129,564,2143,1692,1406,
管理费用(万元),2267,9684,6481,4144,2114,6980,4885,3154,1331,4937,2547,1802,954,3415,2326,1505,755,2948,2913,2385,
财务费用(万元),495,1429,852,442,310,-128,-120,-79,-32,-308,-91,-65,12,-151,-20,-21,-11,14,38,-24,
资产减值损失(万元),-324,2425,1783,1786,291,956,1131,1079,154,1694,1232,839,150,963,884,625,350,-20,158,509,
公允价值变动收益(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),78,257,166,67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,257,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1679,11512,6184,4492,-161,6132,3981,3256,740,4719,3901,3503,561,5327,3380,2928,-807,6571,5946,5292,
营业外收入(万元),13,445,425,339,327,1906,944,492,11,648,230,229,32,569,564,554,532,627,307,187,
营业外支出(万元),2,655,968,574,103,25,21,5,1,12,16,6,0,0,0,0,0,1,1,6,
非流动资产处置损失(万元),--,--,491,466,--,3,0,0,--,6,6,6,0,0,--,--,0,--,--,--,
利润总额(万元),1690,11302,5641,4256,64,8014,4905,3743,750,5355,4114,3726,593,5895,3944,3481,-276,7197,6252,5473,
所得税费用(万元),613,1410,797,635,229,950,519,354,158,277,281,276,176,531,386,419,59,1165,987,839,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1077,9891,4845,3621,-166,7064,4385,3388,591,5078,3833,3450,417,5364,3557,3063,-335,6032,5265,4634,
归属于母公司所有者的净利润(万元),1123,9241,4989,3760,-65,6953,4359,3363,613,5219,3929,3533,445,5398,3607,3107,-300,5932,5355,4631,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-46,650,-144,-139,-101,110,27,26,-22,-141,-96,-82,-28,-34,-50,-45,-34,100,-90,3,
基本每股收益,0.03,0.25,0.13,0.1,-0,0.39,0.25,0.19,0.03,0.34,0.58,0.54,0.07,1,0.67,0.58,-0.06,1.1,0.99,0.88,
稀释每股收益,0.03,0.25,0.13,0.1,-0,0.39,0.25,0.19,0.03,0.34,0.58,0.54,0.07,1,0.67,0.58,-0.06,1.1,0.99,0.88,
