报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),186946,906880,623984,405814,160433,893685,597821,403956,190560,896852,756456,533137,270082,1291711,992224,627971,269862,1214295,843855,524157,209393,957654,641579,404698,174279,725264,503423,292613,114907,448807,307234,186453,78002,248734,170943,161847,134367,
营业收入(万元),186946,906880,623984,405814,160433,893685,597821,403956,190560,896852,756456,533137,270082,1291711,992224,627971,269862,1214295,843855,524157,209393,957654,641579,404698,174279,725264,503423,292613,114907,448807,307234,186453,78002,248734,170943,161847,134367,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),178279,871993,589889,385628,151492,857923,567179,386700,179074,829724,685264,474390,246048,1168848,905509,571096,245811,1109149,767216,480294,192819,882726,587852,372428,161425,669718,468412,272203,107243,417630,284908,172292,72369,230918,158985,150536,123780,
营业成本(万元),161494,785949,531541,347166,135606,778512,504831,337692,158935,747244,621888,436177,216977,1047585,810504,516379,221283,996875,701108,435523,174848,799405,537886,338657,147002,607648,427702,247337,97261,381886,261433,158620,66256,211839,145444,137364,112179,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),634,3166,2180,1535,542,11083,12068,11330,6085,28874,25008,17735,9054,43020,33303,21109,9185,40997,28546,17907,7225,33089,21926,13905,6009,24738,16929,10069,3955,15257,10480,6369,2738,8559,5747,5473,4566,
销售费用(万元),5213,15356,12109,7765,3866,16425,12027,8094,3652,18591,13627,8943,4331,12257,10713,6091,2958,11037,7732,5149,2367,9713,6081,4230,2163,7873,4899,3229,1127,3652,2475,1595,820,1781,1349,1389,808,
管理费用(万元),9621,43240,26054,15863,7706,38726,24744,15098,7212,39313,25820,16601,8571,27528,21774,13912,7304,26128,16323,11435,5569,24730,13339,9446,5040,21088,12571,6847,3246,10590,5742,3655,1969,5647,4345,4207,2708,
财务费用(万元),1045,5386,4001,3194,1394,5751,4260,2850,1377,4124,3174,1769,728,1253,223,463,332,3943,2642,1639,899,802,530,-529,-264,-1687,-1363,-994,-661,-2221,-1504,-764,16,183,147,588,1694,
资产减值损失(万元),272,18897,14005,10103,2379,7426,9249,11636,1813,-8423,-4253,-6834,6388,37206,28991,13143,4750,30170,10865,8642,1911,14987,8091,6719,1476,10058,7674,5715,2316,8467,6282,2816,570,2909,1954,1515,1825,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,7,-64,104,
投资收益(万元),800,5872,1566,368,98,1155,960,752,444,1149,835,498,307,1669,445,410,252,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,-8,--,58,16,
对联营企业和合营企业的投资收益(万元),2,1092,269,-74,-4,-40,72,--,-11,165,--,--,-18,-129,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
