报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),19403,78451,55753,33754,16566,69634,52037,34825,15720,72592,56353,36507,15676,70514,51492,33668,12736,71972,69433,68185,
营业收入(万元),19403,78451,55753,33754,16566,69634,52037,34825,15720,72592,56353,36507,15676,70514,51492,33668,12736,71972,69433,68185,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),19589,79064,52520,31293,16009,65712,47138,32097,15147,67563,51796,33575,15261,64857,47050,30875,12470,67702,65152,62011,
营业成本(万元),15524,58634,39425,22623,12149,48168,34686,23409,10827,51578,39952,26243,11861,49528,35856,23370,9659,53847,51247,49596,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),311,1518,1180,809,278,1205,286,193,89,397,295,157,107,516,403,331,66,693,526,466,
销售费用(万元),1081,6506,4034,2453,1052,5652,3791,2489,1380,5630,4251,2722,1070,6512,4699,3022,881,5246,5170,5417,
管理费用(万元),1855,7207,4704,3343,1577,6055,5024,3172,1613,6044,4610,2880,1320,4982,3544,2453,1038,4891,4833,4404,
财务费用(万元),1163,4693,2372,1578,801,3514,2182,2004,1045,3516,2246,1397,897,3055,2230,1351,826,2965,2916,2034,
资产减值损失(万元),-345,505,805,486,152,1117,1170,829,193,398,442,176,5,264,316,349,0,60,460,94,
公允价值变动收益(万元),--,--,--,--,--,--,0,--,--,30,30,30,0,29,37,24,0,65,-6,-117,
投资收益(万元),--,276,276,276,167,76,43,--,--,-143,-143,-143,0,-114,-114,-45,-42,-202,-256,7,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),54,2586,3509,2737,724,3998,4942,2728,574,4916,4444,2818,416,5572,4365,2772,223,4133,4019,6064,
营业外收入(万元),24,706,599,296,417,2539,1217,987,515,1616,1097,790,462,2317,2148,1118,163,2227,2236,1531,
营业外支出(万元),0,170,13,5,4,53,11,10,0,73,19,3,2,41,41,6,0,43,15,53,
非流动资产处置损失(万元),--,--,--,--,--,18,--,--,--,55,--,0,0,14,14,--,0,29,--,18,
利润总额(万元),77,3122,4095,3027,1137,6485,6148,3705,1089,6459,5522,3606,876,7848,6473,3884,386,6317,6240,7542,
所得税费用(万元),-2,995,711,632,156,1267,1144,595,192,1206,998,651,133,1581,1092,756,95,1352,1331,1868,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),79,2127,3384,2396,981,5218,5004,3110,896,5253,4524,2955,744,6267,5381,3128,291,4965,4909,5673,
归属于母公司所有者的净利润(万元),264,2636,3451,2353,977,5136,4875,3004,888,5009,4276,2814,724,5787,5053,2953,207,4140,4337,5106,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-185,-510,-68,42,4,81,129,106,8,244,248,142,20,480,328,175,84,825,572,568,
基本每股收益,0.01,0.08,0.11,0.07,0.07,0.45,0.44,0.29,0.08,0.52,0.41,0.32,0.09,0.73,0.64,0.37,0.03,0.52,0.55,0.65,
稀释每股收益,0.01,0.08,0.11,0.07,0.07,0.45,0.44,0.29,0.08,0.52,0.41,0.32,0.09,0.73,0.64,0.37,0.03,0.52,0.55,0.65,
