报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),11225,37962,21532,12773,6888,47152,27480,17572,4964,36112,19048,11640,3254,24653,15914,10413,3086,22115,14442,9720,3134,20099,11988,8771,2830,23659,16321,20972,14916,11343,
营业收入(万元),11225,37962,21532,12773,6888,47152,27480,17572,4964,36112,19048,11640,3254,24653,15914,10413,3086,22115,14442,9720,3134,20099,11988,8771,2830,23626,16308,20872,14659,10912,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33,13,101,257,430,
营业总成本(万元),9877,33172,20595,12007,5785,35053,21477,13870,4580,29074,16457,10268,3193,22034,15190,9812,3325,20184,13227,8500,2905,16776,10147,7350,2630,18806,12915,17243,13432,10623,
营业成本(万元),7924,24864,14873,8233,3861,26133,15411,9857,2743,21165,10941,6818,1780,15151,10037,6474,1810,14597,9265,6200,1848,12987,7660,5575,1659,15125,10157,14311,10766,8227,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23,12,74,192,230,
营业税金及附加(万元),27,209,138,108,70,361,167,138,27,491,143,96,21,146,97,72,6,124,86,50,11,151,74,81,18,211,159,157,96,85,
销售费用(万元),693,2939,2063,1303,603,3747,2720,1878,909,3878,2620,1674,742,3444,2421,1545,691,2660,1857,1148,548,1755,1119,697,344,1376,943,1075,907,1000,
管理费用(万元),1397,5574,3870,2388,1209,4950,3463,2314,1232,4214,2841,1813,822,3644,2683,1819,1045,3319,2372,1408,676,2523,1759,1140,622,2060,1479,1625,1346,1333,
财务费用(万元),-232,-546,-416,-282,-129,-311,-278,-215,-197,-376,-330,-295,-138,-661,-478,-338,-182,-844,-649,-442,-223,-781,-516,-261,-38,-90,-76,-42,3,-109,
