报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),193947,835764,593511,395470,194629,669953,479654,313425,169610,471334,330158,196686,87638,412708,309021,208874,100369,435889,304753,191761,95151,418681,310889,208699,101196,444243,335981,244227,128773,689918,551750,370486,208864,782810,541730,316500,166723,485610,326580,196103,87606,612910,525983,355633,189499,938808,730878,488907,250383,699749,482499,283023,110383,
营业收入(万元),193947,835764,593511,395470,194629,669953,479654,313425,169610,471334,330158,196686,87638,412708,309021,208874,100369,435889,304753,191761,95151,418681,310889,208699,101196,444243,335981,244227,128773,689918,551750,370486,208864,782810,541730,316500,166723,485610,326580,196103,87606,612910,525983,355633,189499,938808,730878,488907,250383,699749,482499,283023,110383,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),191726,833702,592098,394528,191551,650694,467337,305447,165944,456266,322871,191151,86276,404169,302154,204280,98873,432013,302921,191196,93483,404218,297644,201126,100401,764507,417573,273958,140020,794936,580263,392156,214127,813460,559951,318160,164790,480944,330404,206605,101469,756174,574523,394305,207629,974892,706664,471625,243256,682311,462599,266592,104144,
营业成本(万元),180069,788323,559257,373453,181473,607790,430555,279782,153150,412240,288744,169790,75407,354048,267856,180973,88456,390061,274102,175546,87854,379743,279314,188176,92996,482237,334452,236204,120520,684010,530562,358465,196546,749782,519753,291709,151607,427869,290558,177341,92794,633501,511656,348386,192182,898252,673799,447912,230689,646053,445597,259250,97154,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),112,524,363,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
