报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),3882799,2569265,1630997,738294,3545710,2401340,1389302,212537,1147743,781626,538808,258590,915012,677310,450425,206451,840943,616035,398832,182568,681223,537920,365083,149708,649019,452497,280618,133316,531293,380596,262722,113121,383348,151645,96012,48235,204340,135483,93446,47359,184388,135724,92644,41914,164395,98388,72409,33259,157682,117207,68254,33555,
营业收入(万元),3882799,2569265,1630997,738294,3545710,2401340,1389302,212537,1147743,781626,538808,258590,915012,677310,450425,206451,840943,616035,398832,182568,681223,537920,365083,149708,649019,452497,280618,133316,531293,380596,262722,113121,383348,151645,96012,48235,204340,135483,93446,47359,184388,135724,92644,41914,164395,98388,72409,33259,157682,117207,68254,33555,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),3772571,2510736,1591834,723569,3436011,2341620,1350222,205979,1102523,757088,526495,252400,880632,652199,435168,200107,802984,588266,379940,174110,649409,511538,345570,141621,613296,430806,263170,126864,495036,359638,247973,104721,359587,150398,93953,46557,200667,132912,91638,46137,179921,133672,90984,40679,159962,95125,70494,31703,152776,113971,65642,32288,
营业成本(万元),3466600,2348457,1487319,681854,3180460,2209264,1258499,189163,1030218,709054,489104,237192,808814,603293,397423,185232,722116,523496,336955,152869,570500,450808,303027,121923,532875,377745,229056,112231,429162,320858,221028,92663,314309,128343,78764,39188,173963,116267,79977,41773,154088,116756,79741,35625,137243,82568,62233,28238,131987,100652,57023,27716,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
