报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),15260,9002,4425,30466,24513,18680,8295,55470,33642,25674,9808,22385,57001,43122,
营业收入(万元),15260,9002,4425,30466,24513,18680,8295,55470,33642,25674,9808,22385,57001,43122,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12811,8125,4461,24638,19965,16068,8114,48302,29110,19828,8878,17826,50681,35577,
营业成本(万元),10446,6503,3955,19903,17069,14232,7589,42824,26086,14464,6761,11854,44245,29469,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),92,81,1,221,93,54,1,390,218,356,99,266,1129,995,
销售费用(万元),188,126,58,249,144,86,46,253,153,313,104,364,253,274,
管理费用(万元),2391,1535,600,4169,2635,1549,562,4651,2640,4873,1973,5435,4949,4603,
财务费用(万元),-183,-117,-62,-129,-104,-97,-84,-87,-39,-54,-37,-47,-44,-75,
资产减值损失(万元),-123,-5,-91,225,128,244,--,270,53,-125,-23,-45,148,312,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),605,199,95,335,287,154,48,491,341,220,71,10,10,416,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3741,1764,59,6163,4836,2766,229,7660,4873,6066,1002,4569,6330,7961,
营业外收入(万元),97,72,51,855,815,664,--,969,932,564,392,820,107,443,
营业外支出(万元),0,0,1,27,16,9,1,66,21,65,6,60,52,101,
非流动资产处置损失(万元),--,--,--,5,--,--,--,--,--,--,--,--,--,--,
利润总额(万元),3838,1835,109,6991,5635,3420,228,8563,5784,6565,1387,5329,6385,8303,
所得税费用(万元),384,200,15,960,777,484,33,1173,816,883,237,773,926,1456,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3454,1636,94,6031,4858,2936,195,7390,4968,5682,1150,4557,5459,6847,
归属于母公司所有者的净利润(万元),3454,1636,94,6031,4858,2936,195,7390,4968,5682,1150,4557,5459,6847,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.27,0.13,0.01,0.79,0.63,0.38,0.03,0.96,0.65,0.74,0.15,0.59,0.71,0.89,
稀释每股收益,0.27,0.13,0.01,0.79,0.63,0.38,0.03,0.96,0.65,0.74,0.15,0.59,0.71,0.89,
