报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),141897,96068,46027,172462,130767,92047,46511,147176,107279,76374,41677,138650,109615,71547,29067,123803,90388,61131,30032,113216,82300,56087,24371,101152,73545,51545,23959,103650,78014,55179,26280,92368,65992,41573,19760,81733,58657,71167,58874,
营业收入(万元),141897,96068,46027,172462,130767,92047,46511,147176,107279,76374,41677,138650,109615,71547,29067,123803,90388,61131,30032,113216,82300,56087,24371,101152,73545,51545,23959,103650,78014,55179,26280,92368,65992,41573,19760,81733,58657,71167,58874,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),133930,90673,43964,168336,124857,87544,43716,140316,101141,71683,38850,133664,104838,68273,27311,119476,85982,57744,27943,109065,78243,53172,22609,95412,68995,48577,22153,97129,72292,50879,23905,85846,60848,38349,18050,73067,52925,63726,52130,
营业成本(万元),117566,79417,38038,142770,108717,76606,38945,121360,88175,62592,34002,115702,92012,58976,23552,101613,73849,49801,24410,92420,66272,45026,19530,81228,59379,41628,19306,84547,63934,45239,21510,75676,54431,33952,15980,66389,47955,58168,47774,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),850,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),1052,706,319,1364,911,593,208,1832,954,703,369,796,574,382,109,680,442,217,119,408,264,170,65,286,209,165,26,243,67,20,8,5,--,--,--,0,--,0,0,
销售费用(万元),8870,5557,1892,11892,7886,5320,2142,9899,6659,4739,2172,8568,6108,4036,1905,7926,5276,3487,1635,6621,4615,2910,1346,5838,3682,2455,1204,5572,3820,2774,1199,3797,2846,1941,783,2107,1628,1405,1129,
管理费用(万元),5986,4361,2205,7653,5760,3785,1874,6916,5228,3430,1676,6889,5169,3450,1566,6010,4377,2889,1081,4798,3539,2248,923,4213,3063,2117,852,3836,2442,1509,806,3750,1993,1392,776,2764,2064,2744,2153,
财务费用(万元),-1382,-136,1058,2196,1823,1029,432,-434,37,67,359,340,294,807,363,2898,2057,1264,791,4374,3472,2447,751,3786,2691,1816,800,2844,2008,1057,385,2198,1518,997,505,1567,1062,1472,1070,
资产减值损失(万元),989,769,452,2461,-240,212,114,742,88,152,272,1369,682,623,-184,350,-18,87,-92,443,81,371,-6,61,-29,395,-35,87,21,279,-2,420,59,68,7,239,217,-64,4,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3,-3,-3,-3,3,-0,-0,--,--,--,--,--,--,--,--,--,0,--,0,0,
投资收益(万元),643,458,188,1736,533,363,42,196,118,-75,-47,-13,45,-19,52,290,304,157,152,44,18,5,5,-3,-3,-3,--,--,--,--,--,--,--,--,--,0,--,0,0,
对联营企业和合营企业的投资收益(万元),-90,--,--,-110,144,133,-16,-142,-93,-81,-47,-156,-75,-132,-38,-15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
