报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),182571,82998,58079,24821,190142,107680,66863,18247,131577,18728,12236,5397,28978,17602,11149,4424,26747,18980,12329,5756,23898,17612,12131,3321,20602,15967,10811,4854,28707,21522,14552,6639,30250,23059,15921,26423,19812,24219,16366,
营业收入(万元),182571,82998,58079,24821,190142,107680,66863,18247,131577,18728,12236,5397,28978,17602,11149,4424,26747,18980,12329,5756,23898,17612,12131,3321,20602,15967,10811,4854,28707,21522,14552,6639,30250,23059,15921,26423,19812,24219,16366,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),177396,84965,61084,27467,182691,106276,65466,20159,121702,18813,12146,5748,27662,17971,11268,4381,25223,17712,11470,5388,22658,16575,11279,2896,20142,15499,10609,5458,24950,18424,12488,5789,25418,19149,12869,21234,15195,20282,13874,
营业成本(万元),137388,62816,45174,19332,150775,86451,53064,13898,93924,12811,8164,3397,19341,12557,7774,2838,18556,13130,8732,4083,17297,12740,8958,2564,14833,11300,7606,3821,19679,14620,10081,4680,19769,14808,10016,15110,11315,15203,10175,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),5607,4030,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),1084,689,507,254,1375,717,547,106,954,140,97,42,253,177,97,47,205,133,57,37,195,127,107,27,154,114,102,46,177,132,89,--,194,153,107,230,168,148,87,
销售费用(万元),7634,4862,3176,1651,7018,4799,2830,1386,6350,1814,1139,543,2678,1731,1092,418,2730,1699,1125,522,2594,1998,1323,519,2477,1695,1270,604,2323,1526,976,489,1891,1227,861,1881,1257,1815,1068,
管理费用(万元),13635,8843,9001,5271,15032,10312,6949,4139,15571,4541,3053,1830,5546,3668,2378,1307,4485,2986,1887,1026,4111,2843,1894,905,3708,2649,1893,1146,3529,2436,1603,768,3322,2783,1794,3834,2379,3145,2230,
财务费用(万元),5756,3346,2432,1278,3841,2215,1337,632,1490,-376,-284,-90,-765,-472,-352,-209,-1184,-614,-456,-303,-2099,-1537,-1233,-1126,-1129,-400,-365,-176,-930,-408,-299,-184,121,96,67,174,76,175,238,
