报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),221076,750143,525877,345440,172858,609443,431755,276922,132888,456848,321278,208788,104755,394288,282457,185254,92719,332129,284163,246704,
营业收入(万元),221076,750143,525877,345440,172858,609443,431755,276922,132888,456848,321278,208788,104755,394288,282457,185254,92719,332129,284163,246704,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),202885,704025,490244,320403,157608,568692,403320,257688,122342,422025,297435,191510,95273,364091,261887,170216,84492,307463,263758,230524,
营业成本(万元),140942,485287,336206,221270,109850,389653,275446,175974,84022,286790,200655,129164,64956,248398,179297,117565,58936,212838,184270,163087,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1319,5187,3449,2204,1190,4107,2699,1765,904,3123,2313,1482,747,2827,2114,1297,675,2571,2415,2004,
销售费用(万元),49651,166806,118450,76003,37341,141241,101903,65415,31297,106864,75898,48117,23893,89475,64255,41104,19871,71502,60121,51349,
管理费用(万元),9673,39377,26820,17459,7615,28965,20221,12572,5496,23738,17224,11399,5028,20498,14060,8893,4404,18135,14806,12882,
财务费用(万元),1172,5841,4446,2847,1407,3282,1998,986,463,753,881,983,636,2437,1786,1218,583,1332,1444,655,
资产减值损失(万元),128,1527,873,621,203,1444,1054,976,160,757,464,364,13,456,375,140,23,1085,702,548,
