报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),944559,575144,242857,1232088,900226,515077,200163,1165563,777500,1033362,859170,703659,587183,
营业收入(万元),944559,575144,242857,1232088,900226,515077,200163,1165563,777500,1033362,859170,703659,587183,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),814121,497423,216209,1044848,759853,448525,181793,963970,641601,876966,714473,552719,447857,
营业成本(万元),167888,101638,45124,207326,148113,87795,34376,200559,132500,202354,160800,132921,174885,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),19035,11939,4907,25321,16993,9620,4167,21190,14310,18909,15076,12760,8774,
销售费用(万元),556020,338011,141843,685025,506297,295803,124179,657305,442348,597206,497942,375590,244526,
管理费用(万元),65411,42353,22761,98609,63297,41076,17140,72323,45280,49080,39287,31649,17599,
财务费用(万元),3439,2956,1678,14274,19064,13231,2184,11436,7048,6937,288,-1768,1319,
资产减值损失(万元),2328,527,-104,14292,6088,1001,-253,1158,116,2481,1080,1567,754,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),3405,3092,-353,10039,-1202,-376,--,172770,174145,-596,-1325,-1010,26,
对联营企业和合营企业的投资收益(万元),3405,3092,-353,-886,-1202,-376,--,2015,3390,-583,-1325,-1010,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),137178,83337,26295,197279,139171,66176,18370,374363,310043,155800,143372,149930,139352,
营业外收入(万元),240,138,2593,15170,14917,8589,5727,18203,3922,26358,19882,27279,28829,
营业外支出(万元),2269,1276,138,1987,1415,1390,23,2160,1158,1184,2526,2987,1945,
非流动资产处置损失(万元),190,11,16,73,43,40,12,179,40,13,154,767,196,
利润总额(万元),135148,82199,28750,210461,152673,73374,24075,390406,312807,180973,160728,174222,166236,
所得税费用(万元),22157,14447,6692,33470,26877,12906,4831,37036,23744,30095,25961,28359,27385,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),112992,67752,22058,176991,125796,60468,19244,353370,289063,150879,134767,145863,138851,
归属于母公司所有者的净利润(万元),113008,67807,22238,176936,125850,60523,19287,353676,289226,132363,116857,125133,122817,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,3085,--,-66,-843,--,--,
少数股东损益(万元),-17,-55,-180,55,-54,-55,-43,-306,-163,18516,17909,20730,16034,
基本每股收益,1.66,0.99,0.33,2.86,2.06,0.99,0.32,5.78,4.73,2.16,1.91,2.04,--,
稀释每股收益,1.66,0.99,0.33,2.86,2.06,0.99,0.32,5.78,4.73,2.16,1.91,2.04,--,
