报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),87309,57896,23509,123272,85085,51504,20277,102990,72470,43316,20412,111475,81573,48444,21527,117597,81662,51352,23026,126272,85311,52613,24577,108789,73027,45793,21192,123010,84385,53994,23597,99274,66339,39637,17168,78370,53733,32636,14862,112358,86792,58109,27539,154210,106092,64694,27513,152673,109992,67720,33445,
营业收入(万元),87309,57896,23509,123272,85085,51504,20277,102990,72470,43316,20412,111475,81573,48444,21527,117597,81662,51352,23026,126272,85311,52613,24577,108789,73027,45793,21192,123010,84385,53994,23597,99274,66339,39637,17168,78370,53733,32636,14862,112358,86792,58109,27539,154210,106092,64694,27513,152673,109992,67720,33445,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),82645,55329,22966,120240,82129,49763,19538,99800,70103,41993,19844,106980,77846,46728,20941,113508,79207,49770,22660,123718,83371,51099,24072,109451,74348,47164,20857,120009,81494,52374,23050,102340,66681,40208,17711,89383,55629,33850,16022,121124,85967,57437,27243,147977,100314,61112,25861,140001,100017,61222,31076,
营业成本(万元),73486,49209,20531,106587,73736,44340,17685,88384,62757,37467,17668,95325,70070,41227,18423,99501,69982,44101,20050,108359,72824,44752,21358,95581,64417,40099,18588,103533,70221,45003,20207,87869,59658,35886,15732,72803,49281,29569,13162,100959,74873,50249,23798,131744,90270,55356,23920,126517,90412,54877,28139,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
