报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),19062,69423,48646,30144,12816,57582,37272,24056,11982,54061,36300,26099,12248,58159,42249,27484,11254,46673,37058,33229,
营业收入(万元),19062,69423,48646,30144,12816,57582,37272,24056,11982,54061,36300,26099,12248,58159,42249,27484,11254,46673,37058,33229,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),19050,69930,48509,29813,12689,57419,37355,23953,11731,48567,33623,23289,10860,47632,34892,22080,9993,36418,28813,26784,
营业成本(万元),14502,50940,35613,21763,8573,41101,26644,17376,8390,35940,24949,17569,8262,37012,27014,16902,7249,28031,21540,20433,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),96,574,304,225,99,412,186,102,53,300,202,186,107,436,289,197,46,331,239,212,
销售费用(万元),1392,5549,3752,2564,1310,5089,3533,2307,1104,4594,3157,1922,807,3788,2834,1883,1007,3124,2264,1671,
管理费用(万元),2626,10499,7712,4831,2294,8067,5556,3926,1979,6598,4584,3118,1404,5919,4134,2831,1533,4921,4230,3852,
财务费用(万元),186,564,377,227,72,13,-33,-25,-14,-181,-87,-49,-7,-138,-73,-70,-18,-201,66,240,
资产减值损失(万元),247,1805,750,202,340,2736,1470,268,219,1316,819,543,288,615,694,337,176,212,473,376,
公允价值变动收益(万元),--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,168,--,--,--,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,168,--,--,--,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),12,-132,265,450,127,177,-83,103,252,5494,2677,2810,1388,10527,7357,5405,1261,10255,8245,6445,
营业外收入(万元),49,1171,10,8,115,356,231,217,102,351,342,333,19,346,138,26,21,433,350,246,
营业外支出(万元),2,101,17,6,--,3,3,2,2,8,7,7,--,0,0,0,--,231,0,6,
非流动资产处置损失(万元),--,--,--,0,--,2,--,2,--,--,--,--,--,0,0,0,--,223,--,1,
利润总额(万元),59,937,258,452,243,530,146,319,352,5838,3011,3135,1407,10873,7495,5431,1281,10457,8595,6684,
所得税费用(万元),29,-61,36,53,81,586,281,213,137,831,472,432,208,1789,1551,1306,276,1699,1394,1066,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),30,998,222,400,161,-56,-135,106,216,5007,2539,2704,1200,9084,5943,4125,1005,8759,7200,5617,
归属于母公司所有者的净利润(万元),263,875,112,246,211,725,244,370,339,5007,2539,2704,1200,9084,5943,4125,1005,8759,7200,5617,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-94,
少数股东损益(万元),-233,122,109,153,-50,-781,-379,-264,-123,0,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.03,0.09,0.01,0.02,0.02,0.07,0.02,0.04,0.03,0.55,0.29,0.32,0.16,1.21,0.79,0.55,0.13,1.17,0.96,0.75,
稀释每股收益,0.03,0.09,0.01,0.02,0.02,0.07,0.02,0.04,0.03,0.55,0.29,0.32,0.16,1.21,0.79,0.55,0.13,1.17,0.96,0.75,
