报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),11148,80126,54482,37835,14281,57145,32665,20373,10910,51447,37704,20352,8334,66040,31728,18435,6703,42662,22937,16988,9514,30774,17760,10561,3565,12716,6982,4481,1634,8630,6976,4264,2820,12794,9488,5500,1670,11273,9571,6827,2671,12303,9784,7113,11220,9072,8103,7588,
营业收入(万元),11148,80126,54482,37835,14281,57145,32665,20373,10910,51447,37704,20352,8334,66040,31728,18435,6703,42662,22937,16988,9514,30774,17760,10561,3565,12716,6982,4481,1634,8630,6976,4264,2820,12794,9488,5500,1670,11273,9571,6827,2671,12303,9784,7113,11220,9072,8103,7588,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
营业总成本(万元),8954,69653,45014,30380,12828,50063,28716,17718,9166,44103,31778,19638,7926,62853,30259,17667,6635,41708,23856,16701,9328,38170,21530,12545,4863,18485,10443,6943,2387,11208,8200,5214,2751,12262,8564,5005,1807,10881,8490,5831,2466,10865,7795,5482,8901,7154,7034,6167,
营业成本(万元),6965,58758,37927,25663,10679,42549,24512,15126,7735,35583,27034,16809,6787,52651,23977,13727,5100,31830,17628,12664,7509,27813,15796,9023,3125,9630,5452,3497,1259,6586,5002,3190,2035,8983,6422,3641,1118,7899,6440,4456,1791,7941,5850,4319,6709,5602,5192,5048,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),14,251,121,138,33,-509,-704,-742,44,1054,537,86,-127,936,163,-4,16,726,393,262,182,109,184,122,42,45,1,0,0,8,5,0,0,30,30,4,0,97,92,60,32,67,69,52,94,75,41,23,
销售费用(万元),703,2811,1815,1081,444,1855,1248,844,329,1336,917,589,257,1454,1017,650,211,1228,924,625,270,1104,766,495,258,993,709,485,142,604,390,259,117,505,330,198,129,882,714,489,236,874,659,354,634,471,291,341,
管理费用(万元),1017,5958,3547,2379,1137,4968,3005,1953,841,4538,2784,1670,790,4344,2769,1830,710,3724,2212,1392,563,3860,2260,1495,805,3913,2377,1515,771,3061,2241,1405,429,2106,1494,1037,513,1537,1066,713,382,1330,864,544,1141,843,1090,576,
财务费用(万元),265,1816,1614,1069,541,929,593,474,217,277,212,191,220,2919,2344,1473,599,4044,2701,1760,805,4361,2434,1321,633,3526,1752,1293,214,872,562,359,170,467,274,124,47,474,177,113,25,390,318,178,294,163,315,144,
资产减值损失(万元),-9,58,-11,49,-6,271,63,64,-0,1315,293,293,--,550,-10,-10,--,157,-1,-1,-0,998,90,90,--,378,153,153,--,77,--,--,--,171,14,--,0,-7,0,--,--,265,35,35,29,--,105,35,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,5871,624,562,36,419,419,37,--,358,358,358,--,807,807,807,39,2844,2591,25,25,201,16,16,16,250,250,--,--,14,14,14,14,206,206,12,12,9,9,--,--,4,4,3,6,3,-0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-10,--,--,-181,-129,-64,-75,-9,-23,-35,-136,-127,-67,-32,-98,-58,-22,-3,--,-9,-6,-2,--,-199,-175,-104,--,--,0,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,
