报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-03-31,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),177726,136293,87592,44323,186056,138350,86356,43661,184718,139950,87353,44224,185321,140463,89222,44541,184602,139467,87206,44176,190236,139958,85015,44885,194369,145169,90942,44769,180231,133856,80298,38350,133934,98539,61228,30521,120169,87732,53776,27064,111208,76978,46935,23279,91662,67679,18840,80036,47831,55731,44492,
营业收入(万元),177726,136293,87592,44323,186056,138350,86356,43661,184718,139950,87353,44224,185321,140463,89222,44541,184602,139467,87206,44176,190236,139958,85015,44885,194369,145169,90942,44769,180231,133856,80298,38350,133934,98539,61228,30521,120169,87732,53776,27064,111208,76978,46935,23279,91662,67679,18840,80036,47831,55731,44492,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,
营业总成本(万元),170131,120430,78122,39667,169882,121625,76807,39486,169059,123900,78707,40117,169822,125250,80919,40475,170081,124148,79254,40225,174716,125081,77408,40150,174875,127179,79704,39260,162598,120371,71894,34457,120944,88174,54576,27252,108597,78931,48312,24427,101587,69043,42758,21121,82730,59799,15517,71746,41842,49220,39390,
营业成本(万元),71040,51411,34076,17907,70941,51166,32353,16943,72337,54549,35247,18509,77405,57860,38178,19831,79684,60303,38571,20244,82930,61143,36899,19743,83718,63253,39419,19455,79369,58374,34823,17138,57144,41027,25714,13635,51014,36794,22781,12038,50449,34501,21468,10696,41691,30417,8383,34051,19597,22742,17921,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,
