报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),12187,6191,1521,17296,9583,4632,592,13501,6858,860,11304,8565,6202,
营业收入(万元),12187,6191,1521,17296,9583,4632,592,13501,6858,860,11304,8565,6202,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),9447,5544,2147,13190,8077,4479,1567,10454,6376,1417,8305,6581,4811,
营业成本(万元),3552,1788,384,5329,3080,1573,179,3987,1926,235,3261,2997,2328,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),136,53,14,230,117,54,12,186,99,20,171,105,98,
销售费用(万元),2154,1304,649,2833,1892,1125,569,2455,1602,493,1697,966,537,
管理费用(万元),3769,2566,1268,4776,2984,1919,898,3912,2835,804,3155,2374,1785,
财务费用(万元),-185,-128,-67,-119,-47,-56,-2,-242,-146,-4,-241,-57,-50,
资产减值损失(万元),21,-40,-102,140,51,-136,-88,156,59,-131,261,196,113,
公允价值变动收益(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,
投资收益(万元),91,13,-20,48,-56,-32,0,8,15,--,--,146,2,
对联营企业和合营企业的投资收益(万元),--,--,-20,48,--,-32,0,-9,-2,--,--,--,--,
汇兑收益(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3665,1238,-645,4154,1450,121,-975,3054,497,-557,2999,2130,1393,
营业外收入(万元),134,114,561,1480,587,310,0,1117,574,82,1045,846,670,
营业外支出(万元),7,7,6,2,0,0,--,39,1,0,6,15,11,
非流动资产处置损失(万元),--,1,0,1,--,--,--,--,--,--,--,--,--,
利润总额(万元),3793,1345,-91,5633,2037,431,-975,4132,1071,-475,4038,2961,2052,
所得税费用(万元),512,251,145,803,178,83,88,436,98,76,812,315,187,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3281,1094,-236,4830,1858,348,-1064,3696,972,-551,3226,2646,1865,
归属于母公司所有者的净利润(万元),3300,1094,-236,4830,1858,348,-1064,3716,993,-541,3226,2635,1865,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-20,--,--,--,--,--,--,-20,-20,-10,-0,11,-0,
基本每股收益,0.33,0.11,-0.02,0.64,0.25,0.05,-0.14,0.5,0.13,-0.07,0.43,0.35,0.27,
稀释每股收益,0.33,0.11,-0.02,0.64,0.25,0.05,-0.14,0.5,0.13,-0.07,0.43,0.35,0.27,
