报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1513027,1038412,539824,1787338,1255710,825326,396612,1458848,1049148,724720,408379,1602877,1123862,780545,441861,1623030,1082412,704737,372061,1532797,949454,595666,326247,1399327,951387,589236,298972,1349585,847634,550263,245028,984429,633094,472068,212697,657397,535656,354793,183299,728714,503904,358052,185808,711622,458090,288441,141975,716909,445646,273673,158436,
营业收入(万元),1513027,1038412,539824,1787338,1255710,825326,396612,1458848,1049148,724720,408379,1602877,1123862,780545,441861,1623030,1082412,704737,372061,1532797,949336,595623,326217,1399327,951180,589094,298909,1349585,847622,550263,245028,984429,633094,472068,212697,657397,535656,354793,183299,728714,503904,358052,185808,711622,458090,288441,141975,716909,445646,273673,158436,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,117,42,30,--,207,142,63,--,12,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1436654,986121,513443,1705412,1206779,796089,380959,1409465,1022341,708451,399855,1571350,1101434,767024,435303,1585637,1059592,691435,365611,1499346,930945,584344,321104,1386674,940170,585735,296196,1296425,814752,528873,237035,962583,616543,457469,207470,647936,517764,341614,178040,712344,485717,344755,180426,687216,439378,275830,136921,687486,425866,260594,152554,
营业成本(万元),1374271,943411,487769,1637347,1148704,760925,362347,1335349,970735,668188,373516,1463658,1022835,712835,405646,1486358,985237,641567,340571,1401297,866092,541450,298726,1291651,875438,539651,271966,1199267,757250,490663,220197,895038,575744,428701,193972,594154,481915,316442,164060,657912,448886,320059,167704,640957,409136,256921,128785,644714,400879,244434,143725,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3445,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),6355,3926,2947,10115,7002,3801,754,14885,14460,14314,12212,50853,35151,24779,14091,53024,35750,24028,12477,48876,30207,19459,10749,44955,28973,17868,8200,38979,24618,16182,7362,29138,18915,13919,6002,18326,15253,10140,5570,21790,15122,10438,5725,21454,14015,8625,3912,22813,14095,8679,4993,
销售费用(万元),430,304,209,441,311,186,94,738,582,471,258,784,645,383,146,1381,707,546,324,674,821,482,122,962,1013,805,500,1731,1201,819,429,1533,1105,717,339,1253,930,599,334,915,581,386,276,684,525,355,233,758,453,346,205,
