报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),9795,4149,29490,14566,9657,3865,28363,14584,8349,3499,25210,12563,7268,2262,23360,12163,6284,22763,21943,22360,
营业收入(万元),9795,4149,29490,14566,9657,3865,28363,14584,8349,3499,25210,12563,7268,2262,23360,12163,6284,22763,21943,22360,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),7947,3159,23114,11267,7777,2564,22223,11352,7042,2565,20268,10368,6806,2187,17959,9689,5230,18444,17342,16915,
营业成本(万元),5352,2279,17344,7806,5202,1908,16004,7477,4591,1745,14487,6960,4327,1148,12396,5774,2885,12560,12083,12986,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),131,18,476,237,209,100,297,127,63,26,192,91,50,30,244,159,54,337,302,256,
销售费用(万元),485,234,1222,657,428,184,1245,635,435,254,1225,635,432,200,1234,758,439,911,970,1036,
管理费用(万元),1946,1046,4243,2611,1722,807,4091,2549,1701,829,4088,2501,1673,776,3605,2553,1507,3538,3245,3367,
财务费用(万元),-49,-22,-37,-69,-48,-14,-36,-21,-15,-11,-42,-34,-20,-10,-26,-10,-8,123,273,2,
资产减值损失(万元),83,-396,-133,25,264,-421,622,585,269,-278,318,215,344,42,507,455,353,976,470,-733,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,40,40,40,40,325,276,162,55,250,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2519,1532,8207,4754,2512,1342,6465,3508,1469,989,5192,2196,462,75,5400,2474,1053,4318,4601,5446,
营业外收入(万元),19,9,17,16,15,157,1440,584,490,309,1977,1223,1179,722,1041,842,679,2063,1481,910,
营业外支出(万元),--,--,--,--,--,--,4,1,--,--,2,2,--,--,0,0,0,2,0,7,
非流动资产处置损失(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,2,0,2,
利润总额(万元),2538,1541,8224,4770,2527,1499,7901,4092,1959,1298,7167,3417,1641,798,6442,3316,1732,6380,6082,6349,
所得税费用(万元),309,242,1048,603,338,273,1153,440,181,191,1037,293,71,6,1010,527,273,885,858,1111,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2229,1299,7176,4167,2189,1226,6748,3651,1778,1107,6130,3124,1570,792,5432,2789,1460,5495,5224,5238,
归属于母公司所有者的净利润(万元),2229,1299,7176,4167,2189,1226,6748,3651,1778,1107,6130,3124,1570,792,5432,2789,1460,5495,5224,5238,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
基本每股收益,0.04,0.03,0.18,0.11,0.06,0.04,0.24,0.13,0.11,0.08,0.49,0.26,0.14,0.08,0.52,0.27,0.14,0.52,0.5,0.5,
稀释每股收益,0.04,0.03,0.18,0.11,0.06,0.04,0.24,0.13,0.11,0.08,0.49,0.26,0.14,0.08,0.52,0.27,0.14,0.52,0.5,0.5,
