报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),335757,1542198,1108452,683554,328501,1373522,1036352,653475,306101,1088414,782893,460397,197151,941457,729207,460168,202328,1007126,756121,452174,208369,712229,507054,308620,142741,671970,496644,300175,140502,570200,400157,220707,98872,437968,199620,374848,325449,248521,
营业收入(万元),335504,1540552,1107154,682996,328275,1372251,1035391,653051,305919,1088092,782017,460288,196941,941266,728783,459863,202168,1006949,755793,451943,208232,712082,506944,308567,142715,671925,496616,300172,140499,570195,400157,220707,98872,437968,199620,374848,325449,248521,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
已赚保费(万元),253,1647,1298,558,226,1271,961,425,182,322,877,109,210,191,423,304,160,177,328,231,137,147,110,53,26,46,28,3,3,5,--,--,--,--,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
营业总成本(万元),334371,1516413,1085198,669440,321290,1329789,1004407,633900,298812,1058174,761143,447982,192605,920207,714132,452293,199228,988868,742622,446735,205354,702576,497300,303693,140236,652093,483555,293049,137797,558817,393771,218154,97928,429944,196571,367371,319552,244951,
营业成本(万元),309464,1412012,1010171,623875,299245,1229880,934762,589664,277951,985019,707475,413934,177105,850291,663084,420113,184931,915118,688367,412968,189542,643996,458293,279195,128991,605213,448440,271093,127318,517783,365551,201748,90932,395254,181479,335973,294740,225730,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
