报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),120177,467376,335508,216717,101507,298695,197544,121497,51971,211500,74447,48043,18639,106471,81534,51797,19533,122788,92114,57657,23639,115484,89278,57645,24433,117451,86345,53455,24262,111975,83610,51410,22618,83949,60939,37378,16258,74850,53707,14496,89455,59621,
营业收入(万元),120177,467376,335508,216717,101507,298695,197544,121497,51971,211500,74447,48043,18639,106471,81534,51797,19533,122788,92114,57657,23639,115484,89278,57645,24433,117451,86345,53455,24262,111975,83610,51410,22618,83949,60939,37378,16258,74850,53707,14496,89455,59621,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业总成本(万元),113235,426027,305972,196999,93385,266281,172628,106475,44966,177760,72582,46353,17943,101787,77183,49634,18994,117239,88193,55155,22392,109455,84184,54515,22587,112484,82796,51223,23365,106491,78779,48785,21666,79141,57230,35209,15292,69715,49810,13813,85196,55259,
营业成本(万元),41130,178858,130399,84289,35947,162839,119558,79662,34796,142143,65517,41618,15273,91475,70144,44917,17023,107986,81629,51029,20618,101129,78222,50612,20860,104809,77554,48102,21938,100706,74860,46049,20496,73644,53117,32465,13956,64094,45488,12498,79355,51311,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
研发费用(万元),2851,9675,5104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业税金及附加(万元),1290,5595,3982,2598,1384,3516,2315,1581,798,1934,192,141,51,432,358,248,86,296,190,74,4,289,179,95,23,251,134,7,--,139,108,47,36,247,144,54,47,154,128,24,181,121,
销售费用(万元),60906,204963,150811,99573,51250,77691,37271,16639,5165,15309,2682,1726,763,3578,2635,1620,630,3762,2770,1711,599,3575,2642,1628,695,3057,2024,1152,531,2466,1800,1172,493,1732,1395,832,366,1722,1341,349,1673,1476,
管理费用(万元),5183,16622,9328,7539,3403,16357,10109,5860,2551,15911,2470,1595,771,2998,2046,1392,700,2927,2131,1388,648,2596,1780,1196,583,2553,1739,1088,508,2149,1502,899,477,1942,1223,767,383,1614,1174,312,1304,867,
财务费用(万元),1277,2687,1873,901,503,1906,979,524,60,1389,1362,955,577,2043,1479,919,454,1556,1142,697,383,1353,1047,642,332,1405,1148,750,213,696,218,276,41,1581,1312,1022,500,2134,1591,579,2811,1698,
资产减值损失(万元),597,7627,4476,2097,898,3972,2395,2210,1596,1074,359,317,508,1260,520,537,101,712,330,256,141,514,315,343,93,410,198,124,175,335,292,342,123,-6,39,69,39,-3,87,51,-128,-213,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
投资收益(万元),385,3813,3083,1888,586,3268,1843,1385,289,57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业利润(万元),10223,48781,33159,22132,9198,37549,26759,16407,7293,33797,1864,1690,696,4684,4350,2163,539,5549,3922,2502,1247,6029,5094,3130,1846,4967,3549,2232,897,5483,4831,2626,952,4808,3708,2169,966,5135,3897,683,4258,4362,
营业外收入(万元),25,291,100,12,13,321,732,392,133,1656,425,31,4,344,297,83,80,182,166,160,36,300,187,181,16,245,186,175,8,140,130,126,60,219,218,17,10,79,79,1,323,795,
营业外支出(万元),153,202,82,51,5,63,19,15,12,270,80,0,0,14,1,1,1,29,4,2,2,42,6,5,4,58,27,26,0,29,1,0,0,22,12,12,2,4,--,0,23,16,
非流动资产处置损失(万元),--,--,--,--,--,--,--,9,9,105,--,--,--,10,--,--,--,2,--,--,--,35,--,--,--,31,--,--,--,2,--,--,--,--,--,--,0,4,--,0,3,12,
利润总额(万元),10095,48870,33177,22093,9206,37807,27472,16784,7414,35183,2210,1721,699,5014,4646,2245,618,5703,4083,2659,1282,6286,5275,3305,1859,5154,3708,2381,904,5595,4961,2751,1013,5005,3914,2173,975,5210,3976,684,4558,5141,
所得税费用(万元),1545,9369,4970,3387,1339,4746,3297,1687,739,5257,317,243,118,647,870,478,76,890,696,478,228,1127,954,657,342,911,697,452,177,991,929,509,171,834,686,380,188,893,783,115,822,1255,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
