报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),6493,73893,68856,46299,17574,130102,74024,46033,16361,111320,71297,43752,15795,95759,64138,38175,15014,83717,62790,37756,
营业收入(万元),6493,73893,68856,46299,17574,130102,74024,46033,16361,111320,71297,43752,15795,95759,64138,38175,15014,83717,62790,37756,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),10553,73340,62899,40162,16436,115892,67371,41856,16581,93276,58103,36153,12631,77332,53040,32125,11921,68139,53275,29961,
营业成本(万元),4462,50207,48134,31565,10674,84230,43451,26302,9671,63310,39488,24140,8466,53438,36677,21739,8427,47711,38816,20861,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),90,1074,456,348,94,1603,663,493,191,1068,532,293,95,787,485,259,180,729,546,295,
销售费用(万元),2104,8073,6276,3641,1891,10583,7219,4531,1867,9825,6624,4183,1605,9484,6178,3927,1248,8755,5881,3743,
管理费用(万元),3223,12769,10184,6645,3676,17912,14853,9558,4797,17951,10292,6763,2253,12358,8291,5562,1991,9964,7316,4792,
财务费用(万元),443,-188,-288,-171,-22,-494,-175,-129,-11,-168,-29,133,-9,133,95,22,-36,398,366,212,
资产减值损失(万元),231,1405,-1863,-1867,123,2058,1360,1101,67,1290,1194,640,221,1133,1315,617,110,581,350,58,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-61,-139,-124,-124,--,134,23,-16,--,79,8,-21,--,17,-67,-26,--,39,-8,12,
对联营企业和合营企业的投资收益(万元),--,-139,-124,-124,--,134,23,-16,--,79,--,--,--,17,--,--,--,39,-8,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-4084,3319,5833,6012,1138,14345,6677,4161,-220,18123,13203,7577,3164,18444,11031,6024,3093,15617,9507,7807,
营业外收入(万元),54,4,1875,1239,318,5741,3887,2916,1218,2485,1337,353,17,2549,1631,857,787,1683,1417,273,
营业外支出(万元),59,67,36,30,15,154,134,130,24,17,14,13,2,29,27,26,--,10,108,93,
非流动资产处置损失(万元),--,--,14,14,15,137,134,--,24,5,3,3,--,18,16,16,--,5,--,--,
利润总额(万元),-4089,3256,7672,7221,1442,19932,10430,6946,974,20591,14526,7917,3179,20964,12635,6855,3880,17291,10816,7987,
所得税费用(万元),11,294,1381,1141,587,3106,1556,1027,257,2934,2158,1284,510,3005,1984,1045,578,2514,645,641,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-4100,2962,6291,6080,854,16827,8874,5920,718,17657,12368,6633,2669,17959,10651,5810,3302,14776,10172,7346,
归属于母公司所有者的净利润(万元),-4008,3248,6506,6187,944,16733,8938,5926,734,17657,12368,6633,2669,17959,10651,5810,3302,14966,10271,7353,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-92,-286,-215,-107,-90,94,-63,-7,-16,--,--,--,--,--,--,--,--,-190,-100,-7,
基本每股收益,-0.11,0.09,0.18,0.17,0.06,1.14,0.6,0.4,0.05,1.37,2.02,1.18,0.47,3.18,1.89,1.03,0.59,2.65,1.82,1.34,
稀释每股收益,-0.11,0.09,0.18,0.17,0.06,1.13,0.6,0.4,0.05,1.37,2.02,1.18,0.47,3.18,1.89,1.03,0.59,2.65,1.82,1.34,
