报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),568994,358033,132845,507336,282013,95785,14487,216408,156772,84832,11991,186524,118105,53003,9245,137347,7732,3878,702,8946,7862,2790,430,11878,11489,11153,10948,17565,16119,15968,7216,7946,4914,4295,2828,32093,28714,6398,5301,541,259,259,139,12586,174,174,174,11830,10417,4342,418,
营业收入(万元),568994,358033,132845,507336,282013,95785,14487,216408,156772,84832,11991,186524,118105,53003,9245,137347,7732,3878,702,8946,7862,2790,430,11878,11489,11153,10948,17565,16119,15968,7216,7946,4914,4295,2828,32093,28714,6398,5301,541,259,259,139,12586,174,174,174,11830,10417,4342,418,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业总成本(万元),530089,340963,134165,464637,252543,86906,19835,178527,126358,72605,16018,160463,106997,56038,12992,116740,7350,3895,963,10399,8652,3254,680,10668,9651,9126,8678,16338,14965,14475,5251,7369,5289,4483,2974,30903,29184,6493,5019,5645,2275,1968,778,9723,1097,697,462,7865,7337,2561,411,
营业成本(万元),489400,312643,124199,413150,220692,69108,13077,136428,96223,52800,9489,124314,89220,46560,9399,97852,6656,3553,809,7169,6125,2088,169,8219,7840,7705,7586,12629,11374,11309,4277,5361,3972,3534,2407,26827,25663,5170,4334,314,86,86,41,7370,71,71,71,5674,5293,1563,287,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
