报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),150853,73590,328576,246073,156563,71457,293450,215413,134861,66123,292849,219874,138426,62195,262832,193554,122059,--,259349,188962,119877,57134,277822,136954,286305,263834,195468,192672,185703,141504,
营业收入(万元),150853,73590,328576,246073,156563,71457,293450,215413,134861,66123,292849,219874,138426,62195,262832,193554,122059,--,259349,188962,119877,57134,277822,136954,286305,263834,195468,192672,185703,141504,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),121802,64594,262198,195780,126256,57001,224715,166456,105051,52068,237840,176277,113382,49935,215333,158711,101495,--,217516,158465,102430,--,239709,118124,252663,232429,170310,154952,164101,125911,
营业成本(万元),107059,50706,218939,163826,106925,49202,209608,151127,97133,46550,221661,163707,104117,46675,194423,143177,90945,--,190365,138519,89215,--,214599,106148,223823,206746,152140,137891,146709,116363,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1339,535,2702,1976,1372,554,2245,1376,945,286,1740,1017,615,218,1577,1170,749,--,1254,976,661,--,1238,604,1260,--,--,--,--,--,
销售费用(万元),2346,1140,4197,2593,1393,1114,4940,2756,1601,677,3859,3135,1472,669,2438,1804,1233,--,2615,1818,1019,--,3751,1849,4504,3653,2321,2765,2938,2450,
管理费用(万元),11947,5895,26835,19779,13395,6586,27346,20412,12247,5632,25015,17903,11353,5304,22238,16503,11136,--,20226,14589,9602,--,19203,9614,19427,18795,13511,13183,12605,8020,
财务费用(万元),-915,6623,9722,7735,3367,-129,-19941,-9271,-6620,-667,-14731,-10073,-4415,-2569,-5095,-3549,-1917,--,2674,2104,1799,--,1112,-4,3104,2159,1326,690,1324,-1148,
资产减值损失(万元),26,-305,-197,-129,-196,-327,518,56,-254,-410,296,589,241,-363,-249,-394,-650,--,381,459,136,--,-193,-87,544,1075,1012,423,526,227,
公允价值变动收益(万元),672,498,-906,-291,-284,-348,253,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),600,355,241,4,--,0,192,181,180,115,617,315,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
