报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),24970,85361,58670,32691,14250,52772,36267,23094,11367,48847,35259,23220,10969,51775,37822,24963,11376,50171,35628,22321,11095,42897,29880,19713,9151,38550,27271,17917,8367,33819,22070,20444,
营业收入(万元),24970,85361,58670,32691,14250,52772,36267,23094,11367,48847,35259,23220,10969,51775,37822,24963,11376,50171,35628,22321,11095,42897,29880,19713,9151,38550,27271,17917,8367,33819,22070,20444,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),22296,80690,53219,30910,13917,46854,30746,18949,9364,42514,30224,20028,9634,46153,33623,22010,10266,44474,31213,19807,9931,36935,25069,16247,7507,33450,23535,15243,7261,29467,18826,18249,
营业成本(万元),18225,63195,44099,25357,11459,35518,24123,14982,7321,32488,24262,15977,7826,37123,27643,18159,8499,36609,26134,16573,8470,31484,21927,14457,6546,29371,21019,13644,6238,25526,15635,15733,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),210,732,436,237,92,415,180,118,73,215,133,85,39,167,125,70,25,172,139,106,36,166,131,88,25,119,76,46,14,150,90,85,
销售费用(万元),1022,5821,3310,1991,924,4865,3115,2014,950,4627,2804,1769,756,4202,2764,1821,878,3823,2496,1606,699,2930,1796,1133,622,2193,1322,814,425,1841,1523,1028,
管理费用(万元),2423,8868,4718,2871,1316,5488,2934,1951,1059,5210,3495,2272,1136,5005,3480,2276,1079,4189,2654,1634,770,3131,1907,1066,573,1992,1286,696,390,1647,1315,1123,
财务费用(万元),455,562,427,250,49,-699,-313,-309,-56,-814,-624,-212,-137,-686,-507,-340,-179,-728,-522,-356,-219,-1100,-898,-649,-343,-690,-393,-127,89,281,95,300,
资产减值损失(万元),-39,1513,229,204,76,1266,707,193,17,789,155,136,14,342,117,24,-36,410,312,244,175,324,208,151,84,466,225,170,105,23,168,-20,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
投资收益(万元),41,221,196,196,169,477,295,99,8,19,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2746,4994,5647,1977,502,6395,5816,4244,2011,6352,5035,3191,1335,5622,4199,2953,1110,5697,4415,2514,1164,5962,4811,3466,1645,5100,3735,2674,1107,4351,3244,2195,
营业外收入(万元),67,346,240,183,46,290,246,171,80,206,150,96,35,182,107,67,22,157,133,113,20,1010,1256,405,22,95,25,5,0,255,238,334,
营业外支出(万元),6,11,3,1,0,7,2,1,0,93,77,0,0,78,21,1,1,12,13,6,1,7,302,5,0,4,4,0,0,2,6,1,
非流动资产处置损失(万元),--,--,2,0,0,1,1,--,--,65,64,--,--,36,-7,0,--,5,5,0,--,2,0,0,--,--,--,--,--,--,--,--,
利润总额(万元),2807,5329,5884,2158,547,6678,6060,4414,2090,6465,5108,3287,1370,5725,4285,3019,1131,5841,4535,2621,1182,6965,5764,3865,1667,5191,3756,2679,1107,4604,3476,2528,
