报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),27878,17637,7479,31473,22442,14735,6529,29253,21373,14535,6373,30554,29070,31065,31831,
营业收入(万元),27878,17637,7479,31473,22442,14735,6529,29253,21373,14535,6373,30554,29070,31065,31831,
利息收入(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),23347,14697,6252,25923,18183,12013,5149,24033,17473,12117,5345,27340,24882,24419,25657,
营业成本(万元),19564,12316,5352,21771,15186,9829,4171,20258,14862,10242,4478,23419,20882,20725,22651,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),264,176,85,307,189,138,76,236,141,106,42,212,214,171,227,
销售费用(万元),672,448,166,974,674,474,170,836,579,401,165,818,865,985,1029,
管理费用(万元),2597,1629,591,2974,2144,1580,641,2553,1699,1103,564,2511,2377,2163,1518,
财务费用(万元),107,62,10,-150,-70,-37,21,-146,-115,-42,0,139,424,309,208,
资产减值损失(万元),144,66,47,48,59,29,71,296,307,307,95,241,120,66,25,
公允价值变动收益(万元),--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,
投资收益(万元),576,376,176,314,137,0,--,--,--,--,--,--,--,--,26,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5179,3388,1403,5863,4396,2722,1380,5220,3900,2419,1029,3214,4189,6646,6200,
营业外收入(万元),1261,1109,162,265,264,225,66,96,77,52,26,396,735,1441,88,
营业外支出(万元),20,20,8,16,16,16,10,34,18,14,3,32,59,1164,36,
非流动资产处置损失(万元),--,--,--,--,0,0,--,--,0,--,--,--,--,1114,--,
利润总额(万元),6419,4477,1557,6112,4643,2931,1436,5282,3959,2456,1052,3578,4864,6923,6252,
所得税费用(万元),971,676,236,850,704,445,216,745,596,371,158,489,718,1042,1022,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5448,3800,1322,5262,3940,2486,1220,4537,3363,2086,894,3089,4146,5881,5230,
归属于母公司所有者的净利润(万元),5448,3800,1322,5262,3940,2486,1220,4537,3363,2086,894,3089,4146,5881,5230,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
基本每股收益,0.5,0.35,0.12,0.56,0.44,0.31,0.15,0.56,0.42,0.26,0.11,0.38,0.51,0.73,0.65,
稀释每股收益,0.5,0.35,0.12,0.56,0.44,0.31,0.15,0.56,0.42,0.26,0.11,0.38,0.51,0.73,0.65,
