报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),45334,151037,106892,85144,45521,102920,64369,38438,16592,30543,16053,9726,5531,21319,7775,5247,4083,16844,7604,2894,1411,20624,7865,1735,933,9904,9088,1917,908,30129,12952,11703,4606,11004,0,0,0,0,0,0,0,178,178,177,111,646,485,321,150,
营业收入(万元),45334,151037,106892,85144,45521,102920,64369,38438,16592,30543,16053,9726,5531,21319,7775,5247,4083,16844,7604,2894,1411,20624,7865,1735,933,9904,9077,1917,908,30129,12949,11703,4606,11004,0,0,0,0,0,0,0,178,178,177,111,646,485,321,150,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,10,--,--,--,3,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),39719,111546,77185,62390,32712,76131,51950,29332,11664,28554,15225,9364,5393,26400,9102,6215,4077,15654,7548,3326,1356,19479,7276,2200,1154,9349,8413,2875,1332,25153,10385,8845,3471,8527,462,264,119,840,469,327,159,1559,1434,2396,379,17701,2337,850,388,
营业成本(万元),39780,100005,69322,56127,30427,61672,42709,22292,9081,23198,12696,7860,4643,20357,7506,5230,3473,12299,6077,2479,1062,15906,5965,1512,799,6756,6318,1823,842,20854,8026,7172,2805,7012,0,0,0,0,45,30,15,133,117,110,98,348,258,183,93,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
