报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),70473,283236,210067,139664,72096,261568,191356,129210,71393,245635,219278,137724,66981,259732,200054,133920,71194,248421,175743,120089,64228,217020,163581,111075,59598,191717,144185,96197,40372,124324,95649,62522,33210,99160,74568,49220,25645,89421,70336,45382,23642,70335,53757,35840,19428,58619,44496,28563,14591,
营业收入(万元),70473,283236,210067,139664,72096,261568,191356,129210,71393,245635,219278,137724,66981,256850,197783,132385,70429,245387,173536,118693,63670,216671,163581,111075,59598,191717,144185,96197,40372,124324,95649,62522,33210,99160,74568,49220,25645,89421,70336,45382,23642,70335,53757,35840,19428,58619,44496,28563,14591,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,2874,2264,1530,763,3023,2198,1391,556,344,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,8,7,5,2,12,9,6,2,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
营业总成本(万元),74595,301805,223316,147757,76866,287585,198467,133314,71047,247331,216890,135427,63333,252344,191392,125962,65305,235568,162870,110061,57997,208198,153610,102653,53352,177811,130948,85110,34508,110409,84546,54634,27772,86782,64597,42176,20929,80500,62696,39685,19728,63634,47743,31065,15976,55212,38845,24980,11887,
营业成本(万元),62461,247200,184460,122073,64338,228037,166081,111021,60683,209118,185271,114596,54561,218514,165841,109164,56481,199872,137038,91779,48157,174212,128993,86260,44943,148919,107838,70098,28826,91447,69128,44029,22582,69849,51183,32735,16446,64395,51133,32187,15906,51361,38249,24604,12860,41898,31563,19748,9619,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
