报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),37401,161485,134589,82584,37648,161957,134577,84526,37965,187498,156280,103333,45205,237081,200301,130233,56989,279562,224694,138478,62052,311359,261087,160343,70819,361111,295285,188130,81744,334769,264852,160187,71962,277989,224842,137804,59503,305348,244375,154126,65338,266156,206692,126181,53737,234555,171460,101752,50462,
营业收入(万元),37401,161485,134589,82584,37648,161957,134577,84526,37965,187498,156280,103333,45205,237081,200301,130233,56989,279562,224694,138478,62052,311359,261087,160343,70819,361111,295285,188130,81744,334769,264852,160187,71962,277989,224842,137804,59503,305348,244375,154126,65338,266156,206692,126181,53737,234555,171460,101752,50462,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
营业总成本(万元),37745,158295,130791,80434,37886,217038,140047,88724,42262,194972,154908,101470,48885,242659,193899,126817,57896,395797,235513,145824,68884,326373,255175,157525,71829,349643,273816,173831,75914,308807,236415,145516,67160,249830,194922,122094,55957,293284,226820,143617,60733,249815,185572,114760,49173,217399,155895,91496,46353,
营业成本(万元),29256,127140,105737,64879,29457,136480,109609,68659,31792,152388,124400,82404,38740,193425,157937,103624,46864,244093,191828,119529,55532,267143,216937,132844,60172,292617,234240,148594,64411,258001,199829,122576,55753,204151,162267,101206,45504,237990,188803,118947,49450,204473,154350,95208,40328,181339,129767,75310,38402,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
营业税金及附加(万元),681,2446,1763,1124,527,2763,986,632,349,1570,1237,826,364,1705,1358,930,381,1601,1273,837,372,2192,1922,1215,502,2742,2305,1408,514,720,440,263,150,456,402,258,118,905,402,312,49,188,143,72,28,237,185,137,70,
销售费用(万元),852,4136,3343,2031,1011,4135,3242,2024,976,4532,3642,2216,1006,5222,4226,2731,1246,7137,5504,3265,1448,7535,6322,3613,1640,9539,7412,4626,2075,9122,6986,4190,2170,8623,6834,4080,1913,9378,6763,4410,1991,9539,7806,4790,2345,8829,6287,4114,1839,
管理费用(万元),4207,12400,11198,7003,4277,28922,17665,11931,6662,20939,15409,9006,5248,22357,16788,10091,4716,34593,18626,11984,6586,25276,15485,9747,4649,24325,15868,10282,4664,24716,17433,10964,5352,21634,15489,9844,4751,22996,16352,10293,5105,20966,13662,8521,3553,15481,10517,6202,3134,
财务费用(万元),2747,11449,8918,5606,2629,15948,8550,5453,2514,13209,10267,7029,3527,16930,13491,9342,4690,20455,15280,10209,4970,19489,14479,10070,4866,18770,13990,8921,4249,15695,11783,7580,3734,13647,10315,7091,3672,19317,14700,9489,4138,12892,9612,6168,2919,11670,9138,5732,2908,
资产减值损失(万元),1,724,-168,-208,-15,28790,-5,26,-31,2334,-46,-11,--,3020,100,100,--,87918,3001,--,-24,4738,--,0,--,1650,--,--,--,553,-56,-56,0,1320,-386,-386,--,2698,-200,166,0,1758,--,--,0,-158,--,--,0,
公允价值变动收益(万元),--,477,--,--,--,110,--,--,--,2359,--,--,--,155,--,--,--,16,--,--,--,-41,--,0,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
投资收益(万元),--,3643,7,3,1,5,4,1,1,8,5,4,2,5044,70,91,32,1362,1091,823,-19,-20,-31,-35,-21,-193,-210,-174,-89,36,-34,-39,-13,234,87,45,-7,107,131,72,32,-33,-43,16,83,327,552,446,82,
对联营企业和合营企业的投资收益(万元),--,--,7,3,1,--,4,1,1,8,5,4,2,18,-33,-12,-18,35,-27,-10,--,-20,-31,-35,-21,-214,-210,-174,-89,-60,-34,-39,-13,234,--,45,-7,107,131,72,0,138,-43,--,0,281,552,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
营业利润(万元),-326,15042,3905,2233,-236,-54966,-5466,-4197,-4295,-5107,1377,1866,-3677,-379,6472,3506,-875,-114858,-9728,-6523,-6851,-15074,5912,2818,-1032,11275,21259,14126,5741,25998,28403,14632,4789,28393,30006,15754,3538,12172,17686,10581,4637,16308,21078,11438,4647,17483,16117,10702,4192,
营业外收入(万元),22,2884,2580,76,66,437,129,90,59,618,273,69,33,6615,8611,8421,8262,798,738,395,93,1071,626,326,234,2593,752,234,150,1300,453,298,97,1177,678,638,179,942,303,185,136,1120,921,987,89,570,119,35,28,
营业外支出(万元),573,3854,71,50,650,2765,687,353,219,203,81,63,38,358,204,84,42,1301,125,58,26,1625,233,119,56,1245,153,95,45,1018,283,112,40,3779,832,125,14,610,524,379,217,1080,934,384,12,1032,128,54,37,
非流动资产处置损失(万元),--,--,30,18,624,1953,628,318,185,39,10,8,3,300,176,76,6,953,57,9,6,1085,87,28,29,981,50,38,25,910,104,50,14,3447,--,67,--,-691,--,30,0,749,--,--,0,347,--,--,0,
利润总额(万元),-877,14073,6414,2259,-820,-57295,-6024,-4460,-4455,-4692,1569,1872,-3682,5878,14879,11843,7346,-115361,-9115,-6186,-6783,-15628,6305,3026,-854,12623,21858,14264,5846,26280,28574,14819,4846,25790,29852,16268,3703,12504,17465,10386,4556,16349,21065,12042,4724,17021,16109,10683,4182,
所得税费用(万元),337,4981,2329,1266,500,1540,1994,1152,526,2475,2373,1444,551,2126,3649,2538,826,3314,2467,1567,288,4731,3191,1776,684,5309,6339,4409,1544,5652,6115,3677,1274,6590,7318,3296,1111,3151,3557,2102,1294,3178,3269,1990,725,2514,1835,907,278,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,
净利润(万元),-1214,9092,4084,993,-1321,-58835,-8018,-5612,-4981,-7166,-804,428,-4233,3752,11230,9305,6520,-118676,-11582,-7753,-7071,-20358,3114,1250,-1538,7314,15518,9855,4302,20628,22459,11142,3572,19200,22534,12972,2593,9352,13908,8284,3262,13170,17796,10052,3999,14508,14273,9777,3904,
归属于母公司所有者的净利润(万元),-1135,9397,4158,1037,-1087,-57349,-7915,-5596,-4934,-6636,-817,391,-4172,4182,11062,9152,6705,-111048,-10785,-6723,-6047,-18143,1254,149,-1507,4541,11232,6875,3089,14485,16342,7882,2588,11458,15398,8889,1363,4632,8514,4803,1479,8596,11681,6510,2648,8796,9637,7120,3046,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,202,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
