报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),158263,745353,529266,359548,115787,584939,373052,256078,94559,370261,236622,165617,67622,339871,241089,163875,79577,314434,238684,160370,73410,332499,251956,136177,67727,338122,269272,181372,92528,367525,289898,176699,88891,315575,231988,151652,70949,258242,198026,126901,61464,277937,229078,152344,71420,263395,199328,129551,63390,248783,175864,118417,60594,
营业收入(万元),158263,745353,529266,359548,115787,584939,373052,256078,94559,370261,236622,165617,67622,339871,241089,163875,79577,314434,238684,160370,73410,332499,251956,136177,67727,338122,269272,181372,92528,367525,289898,176699,88891,315575,231988,151652,70949,258242,198026,126901,61464,277937,229078,152344,71420,263395,199328,129551,63390,248783,175864,118417,60594,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,--,0,0,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,--,0,0,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,--,0,0,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,--,--,0,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,--,--,0,--,0,--,
营业总成本(万元),153187,720426,507684,343073,110537,568047,358418,246615,89025,352170,224885,156747,63084,322855,229044,154699,74903,304568,227335,151657,68984,321437,242570,131214,65864,331877,261342,174957,90130,356642,279168,169671,86173,302487,221435,144763,68296,248775,189596,122059,58623,267453,217090,144448,67336,242742,187739,122748,60608,220671,159851,106992,54910,
营业成本(万元),133373,630985,449137,304768,95695,493981,314280,216326,76216,302861,189667,134405,53542,275302,197283,133151,65369,252014,195689,130340,60008,271841,206552,112255,57078,287346,231818,155886,80331,311207,249636,150222,76598,261774,194737,127462,59798,212708,166358,106855,50261,227462,190593,126335,59258,211721,161764,106744,52754,199175,141653,94673,48496,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,--,0,0,--,0,--,
