报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),23832,9559,52686,32445,20923,8072,39154,26405,18420,7066,47361,40261,28904,13525,60769,45186,32776,14560,68436,48744,30649,13435,65702,45873,31206,12597,61530,40492,23966,9418,49072,35741,20168,7173,50702,33473,22571,9124,60272,41154,26861,7673,49516,31067,18318,7243,37220,21382,13503,5631,
营业收入(万元),23832,9559,52686,32445,20923,8072,39154,26405,18420,7066,47361,40261,28904,13525,60769,45186,32776,14560,68436,48744,30649,13435,65702,45873,31206,12597,61530,40492,23966,9418,49072,35741,20168,7173,50702,33473,22571,9124,60272,41154,26861,7673,49516,31067,18318,7243,37220,21382,13503,5631,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,
营业总成本(万元),21551,8968,47380,30208,19181,7586,36236,25173,17242,7024,43471,36750,25676,11931,51455,39176,28357,12814,59751,43214,26789,11717,57868,40475,27226,11361,55096,36320,21575,8798,43428,32360,18613,6627,44825,30038,20584,8384,53305,36100,23974,6960,45254,28402,17015,6742,38316,19974,13067,5176,
营业成本(万元),16954,7239,37270,24257,15336,6167,28303,19944,13913,5615,34660,29706,20735,9780,40891,31308,22649,10388,48639,36158,22186,9533,47052,33081,22757,9286,45449,30001,17305,7068,35409,26420,14629,5131,35807,24058,16373,6745,44780,31004,20864,5678,36974,24716,14710,5770,28458,16902,10779,4205,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,
营业税金及附加(万元),450,74,929,514,395,90,769,237,193,67,455,401,297,142,496,322,262,65,667,434,328,127,899,640,388,228,926,551,315,201,601,387,223,74,638,411,287,127,652,400,229,78,426,176,41,26,414,109,77,18,
销售费用(万元),1091,466,2465,1551,979,435,1743,1166,802,310,1997,1499,1005,426,2986,2226,1511,637,2802,1833,1226,607,2455,1604,1080,433,2221,1469,1010,466,1892,1400,962,359,1945,1245,786,340,2035,1172,650,251,1392,1059,712,320,1156,909,549,218,
管理费用(万元),3039,1188,6381,3816,2297,1006,5361,3537,2190,980,6646,4999,3485,1466,7708,5324,3767,1579,7903,4756,2941,1408,7571,5058,2865,1216,6872,4210,2790,1145,5599,3843,2556,991,6381,4345,2914,1075,5889,3281,1944,983,4862,2352,1554,617,3564,1810,1482,678,
财务费用(万元),-11,-2,-528,-81,-71,-17,-598,-141,-122,-22,-982,-275,-230,-50,-947,-363,-265,-65,-851,-450,-278,-135,-570,-363,-163,-94,-533,-198,-166,-75,-176,-112,-60,-30,-52,-71,-40,-33,-155,-127,-52,-30,-138,-124,-53,9,113,131,64,57,
资产减值损失(万元),28,4,863,152,244,-94,659,430,265,73,696,420,382,167,321,358,433,210,592,483,387,177,462,454,298,293,161,288,321,-7,103,423,302,101,106,50,263,130,104,369,339,0,1739,223,52,0,4612,114,114,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,
投资收益(万元),209,--,333,138,138,--,-128,--,--,--,53,-75,-25,-11,-25,-21,-16,-12,-18,-10,-8,-7,-25,-25,-21,-12,-31,-28,-18,-9,-761,-648,-468,-227,-1042,-750,-518,-224,-290,29,110,3,456,286,184,100,-379,-413,-315,-38,
