报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),112969,49201,198756,138993,81396,35993,173626,122788,75000,33615,131928,94081,57889,26163,116253,87993,54741,25332,101980,74993,45905,20703,74493,53986,31419,14835,55043,42641,27495,13666,44915,33208,21226,10160,32601,23469,13956,6063,25107,19931,10972,4895,15905,11384,6547,2953,12456,8770,5266,2616,
营业收入(万元),112969,49201,198756,138993,81396,35993,173626,122788,75000,33615,131928,94081,57889,26163,116253,87993,54741,25332,101980,74993,45905,20703,74493,53986,31419,14835,55043,42641,27495,13666,44915,33208,21226,10160,32601,23469,13956,6063,25107,19931,10972,4895,15905,11384,6547,2953,12456,8770,5266,2616,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),90649,40830,170059,114158,65691,28753,137399,95590,58091,24950,105059,74973,46206,20674,94764,71052,44217,20657,86465,62745,39114,17330,61099,43903,26088,12718,47414,35915,22693,11032,33841,24059,15087,7588,25220,18132,11004,4611,20486,15783,8586,3699,10401,7482,4243,1919,7649,5590,3277,1543,
营业成本(万元),73768,32813,132217,88738,50197,21676,109374,76374,46374,19990,83774,59792,36733,16324,73932,55920,34511,16137,68000,50097,31476,13848,50926,37149,22264,11073,38561,29212,18184,8746,24478,17673,11146,5659,19014,13611,8448,3376,15192,11791,6409,2654,7374,5300,2963,1254,5311,3811,2171,973,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),933,390,2842,1163,533,281,1265,482,350,106,492,424,361,158,843,515,432,150,566,236,196,12,264,40,27,7,27,27,25,10,63,38,32,4,25,12,7,5,19,13,7,4,21,16,4,1,7,5,3,1,
销售费用(万元),3087,1476,6835,4531,2934,1364,5145,3539,2270,1112,4301,3082,1905,1039,4160,3028,1830,865,3384,2439,1601,773,2670,1829,1079,502,2104,1579,993,469,2213,1629,1000,501,1374,1039,568,263,1207,956,534,239,811,576,346,184,671,501,364,216,
管理费用(万元),11694,5195,24435,17195,10635,4955,18918,12768,7609,3411,14365,10187,6232,2946,13254,9283,5775,2774,12378,8328,4714,2190,6048,4119,2553,1217,5285,4063,2771,1320,5652,4104,2485,1283,3958,2784,1669,895,3038,2381,1263,602,2020,1343,775,437,1495,1076,672,316,
财务费用(万元),-182,759,3173,2812,1880,832,2113,2119,1403,553,1314,1179,749,293,1391,1421,1117,573,1268,1040,527,215,713,377,54,-27,839,786,544,324,919,513,252,101,609,472,278,110,749,317,199,140,108,210,118,36,158,192,99,30,
资产减值损失(万元),1348,197,557,-281,-487,-355,584,308,84,-222,813,309,227,-87,1184,885,552,159,868,606,598,293,479,388,112,-54,599,248,176,163,517,103,172,39,240,213,34,-37,281,326,176,61,67,36,37,6,6,5,-32,6,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,-1,--,-1,-1,
投资收益(万元),2854,2847,7428,3276,3338,63,595,466,284,-43,-91,-41,-22,-58,358,315,108,11,282,-1,--,--,--,--,--,--,1500,800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,1,1,1,1,
对联营企业和合营企业的投资收益(万元),-262,-153,-108,3276,3338,63,595,466,284,-43,-177,-127,-94,-119,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
汇兑收益(万元),535,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
