报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),205544,123397,54096,257152,171844,45244,247348,202006,137938,154506,
营业收入(万元),205544,123397,54096,257152,171844,45244,247348,202006,137938,154506,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),165693,101287,43421,203743,136080,36469,190066,160557,113870,126621,
营业成本(万元),126163,75863,32721,159802,105540,26834,149418,125639,86974,98131,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2284,1427,591,3021,1473,517,2174,1151,1104,1407,
销售费用(万元),9631,6372,1997,11921,7569,1554,8941,9297,5040,5625,
管理费用(万元),21659,14105,6715,25271,18470,6849,23393,19596,16963,16347,
财务费用(万元),4520,2586,1166,1652,1024,499,4176,3376,2715,3860,
资产减值损失(万元),1436,934,231,2076,2004,217,1962,1499,1075,1251,
公允价值变动收益(万元),-980,-1166,-411,519,195,-344,-1382,2235,-1070,-203,
投资收益(万元),7473,4129,1253,17058,12225,4092,19398,15051,6012,6335,
对联营企业和合营企业的投资收益(万元),7302,4041,1155,13791,9495,3177,15039,12659,5829,4787,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),46344,25074,11518,70985,48184,12523,75298,58734,29010,34017,
营业外收入(万元),638,537,431,2380,898,181,792,643,767,1037,
营业外支出(万元),114,43,41,123,61,11,374,172,267,201,
非流动资产处置损失(万元),19,19,19,34,21,3,45,16,18,39,
利润总额(万元),46869,25568,11908,73242,49021,12693,75717,59206,29510,34853,
所得税费用(万元),6164,3398,1543,8022,6065,1445,7748,6885,3207,4001,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),40705,22170,10365,65220,42956,11247,67969,52321,26304,30852,
归属于母公司所有者的净利润(万元),40215,21901,10265,64374,42559,11216,67260,51808,25803,30797,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),490,269,100,846,397,31,708,512,501,55,
基本每股收益,1.06,0.58,0.27,1.7,1.13,0.3,1.78,1.44,0.72,0.86,
稀释每股收益,1.06,0.58,0.27,1.7,1.13,0.3,1.78,1.44,0.72,0.86,
