报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),25863,15115,6900,42331,27387,16353,6265,45127,26588,39515,31702,35024,35290,
营业收入(万元),25863,15115,6900,42331,27387,16353,6265,45127,26588,39515,31702,35024,35290,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),21992,13618,6597,35747,23096,14750,5963,38114,22221,32978,26316,26993,27375,
营业成本(万元),18068,11428,5498,29146,19701,12463,4871,32111,18662,25730,20263,20250,20976,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),166,100,57,406,281,245,107,584,386,471,868,1526,1282,
销售费用(万元),528,365,162,879,569,386,172,727,509,1079,926,632,669,
管理费用(万元),3151,1991,972,4662,2902,1931,933,4565,2990,4344,4005,4291,3987,
财务费用(万元),-72,-48,-23,-32,-22,-13,-3,7,10,15,-6,-8,-12,
资产减值损失(万元),150,-218,-68,687,-336,-262,-118,118,-337,1340,260,302,472,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),85,15,7,33,29,24,6,27,24,14,35,14,11,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3956,1512,311,6617,4321,1628,308,7040,4392,6551,5421,8044,7927,
营业外收入(万元),106,106,21,4,1,1,1,188,153,95,33,3,43,
营业外支出(万元),5,1,--,0,0,0,0,212,212,2,295,29,805,
非流动资产处置损失(万元),--,--,--,0,0,0,0,0,0,1,2,9,2,
利润总额(万元),4058,1616,332,6621,4322,1628,309,7017,4333,6645,5159,8019,7165,
所得税费用(万元),669,272,63,1123,701,260,60,1243,759,1190,868,1352,1261,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3388,1344,269,5498,3620,1368,249,5774,3574,5455,4291,6667,5903,
归属于母公司所有者的净利润(万元),3388,1344,269,5498,3620,1368,249,5774,3574,5455,4291,6667,5903,
被合并方在合并前实现净利润(万元),--,--,--,1414,--,--,--,--,--,--,--,3145,3042,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.15,0.06,0.01,0.31,0.2,0.08,0.01,0.32,0.2,0.31,0.27,0.41,0.37,
稀释每股收益,0.15,0.06,0.01,0.31,0.2,0.08,0.01,0.32,0.2,0.31,0.27,0.41,0.37,
