报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),213868,133618,74834,204838,147133,84050,39862,117637,79453,49260,30021,85487,61891,38884,26362,36487,27826,14186,7431,48575,48894,41135,32353,163619,123701,87585,64088,148191,105935,66013,41972,181816,90223,69032,42755,167350,84490,44062,27021,117891,87537,54731,35247,100395,71550,48518,28313,80513,49977,32304,18201,
营业收入(万元),213868,133618,74834,204838,147133,84050,39862,117637,79453,49260,30021,85487,61891,38884,26362,36487,27826,14186,7431,48575,48894,41135,32353,163619,123701,87585,64088,148191,105935,66013,41972,181816,90223,69032,42755,167350,84490,44062,27021,117891,87537,54731,35247,100395,71550,48518,28313,80513,49977,32304,18201,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),152556,98127,54608,160192,114606,68820,27080,91788,59720,37448,19637,74664,51130,31222,19149,67232,44566,29148,17841,76669,59354,40041,20377,113090,76158,53918,37605,109834,78804,46027,25705,148167,73599,51716,27534,120095,63204,30565,14482,70997,52111,33259,21578,58427,44563,31880,18115,58543,37078,25135,13038,
营业成本(万元),39412,25203,14375,42885,31070,18471,9017,28040,20096,12657,7498,21115,16484,10015,6438,11644,8793,4905,2446,14605,12993,9592,6449,31390,23893,17282,12515,40077,30092,16991,8519,80834,26949,20883,10174,59530,21805,11193,4365,25177,16686,10985,6228,25511,18600,12681,6409,23356,11715,7766,3192,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
