报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2007-03-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),33854,129690,88655,37354,15928,180397,102010,59398,18559,274337,191301,187863,57873,135916,87401,40654,18012,48642,39541,22733,11852,52580,34975,30949,11759,66562,55044,45546,26384,67495,47157,24681,16218,83541,56730,35944,17970,-38716,-32122,-29832,-17759,105201,44986,23745,23137,2291,1531,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,23745,23137,2291,1531,
利息收入(万元),-2621,140932,18015,73777,11004,128725,28437,64010,8429,103591,25735,43419,9491,31919,14501,7330,1162,9807,3911,3777,928,8862,3297,5140,695,10362,4273,4567,1139,6748,3657,2988,1016,6959,4158,3209,1229,4882,2265,2792,933,5286,2114,692,1658,1551,912,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,--,--,--,--,
手续费及佣金收入(万元),15531,70775,44528,26908,13893,90164,49849,33458,14489,121882,95886,69104,21658,54276,32114,19109,8578,33392,24978,15976,7243,33933,26396,17346,8259,47015,39393,30171,16139,62273,44261,28100,11990,62317,44812,25392,10752,36119,28943,22938,13446,46462,21755,6436,8756,2728,957,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,--,--,--,--,
其他业务收入(万元),--,294,294,273,139,51,4,4,4,9,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,3,2,0,0,66,93,49,209,367,0,
营业总成本(万元),29380,108195,74989,45763,23382,104548,70782,44094,17227,130159,81109,65577,20811,60791,38519,21359,10183,37963,28909,19338,9222,42734,31510,21446,9560,46421,37394,27273,14382,43082,30679,18219,9012,43021,26687,15369,6728,27937,20817,14255,7561,30228,8978,3450,10276,22342,3154,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,3450,10276,22342,3154,
利息支出(万元),--,122487,--,59156,--,94843,--,47764,--,79179,--,22021,--,7521,--,3309,--,4627,--,1760,--,4447,--,2975,--,5008,--,1712,--,1596,0,734,0,1436,--,609,0,1730,0,1144,0,2016,611,218,431,257,146,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,--,0,0,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,0,0,0,--,--,--,--,
