报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),539928,382801,246620,121078,442293,300819,183796,78162,337517,195849,130023,62455,345381,271108,185667,95790,488610,372025,247372,131691,647314,498912,346786,178232,657715,497494,339448,165715,702777,509910,58034,25585,116957,76991,40437,23842,124904,87426,58272,26854,182548,155316,73649,26762,130329,91962,57290,29753,85555,41545,18713,9165,
营业收入(万元),539928,382801,246620,121078,442293,300819,183796,78162,337517,195849,130023,62455,345381,271108,185667,95790,488610,372025,247372,131691,647314,498912,346786,178232,657715,497494,339448,165715,702777,509910,58034,25585,116957,76991,40437,23842,124904,87426,58272,26854,182548,155316,73649,26762,130329,91962,57290,29753,85555,41545,18713,9165,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,
营业总成本(万元),522217,373724,245384,120430,448367,313201,194202,79497,362873,213994,145033,70635,416623,307409,207263,104640,490621,371878,247401,131507,642057,493665,342191,174826,665447,506408,344383,165553,684224,495512,66093,29536,132330,90032,54159,27842,148942,101438,68934,31863,178162,135773,67786,28063,143212,99818,63839,33447,91154,46585,17371,10509,
营业成本(万元),480342,343695,225333,110287,408573,286698,179897,72602,299399,184862,124215,62248,358718,276713,185937,95161,446597,339922,226663,120507,596111,462160,321280,164843,628337,475771,325138,157502,653427,474752,53260,23590,105214,70068,38963,21842,122961,86401,58010,26570,134227,110313,55423,23670,123997,88131,54866,28466,78352,39243,0,8258,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,
