报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),57480,205305,137935,77717,33955,113206,68314,39838,18026,83529,57636,36399,17912,74395,53750,32645,17470,71041,59910,49913,
营业收入(万元),57480,205305,137935,77717,33955,113206,68314,39838,18026,83529,57636,36399,17912,74395,53750,32645,17470,71041,59910,49913,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),44392,158131,107227,60608,25413,89063,56411,33080,14740,63704,44540,27974,13505,56614,40484,24912,13035,53152,43707,36947,
营业成本(万元),18939,63982,41695,21651,9269,35142,21327,12164,5710,27054,18356,11178,6066,24171,15601,8830,4721,21597,20222,15710,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),573,2508,1753,1174,521,1855,917,620,274,1266,884,632,303,1023,728,485,285,919,740,608,
销售费用(万元),16914,59302,40260,25975,11120,34334,23193,14578,6773,27038,18968,12308,5413,22994,16300,10795,5046,20575,16417,13069,
管理费用(万元),7774,29469,21499,12029,3707,15795,9851,5993,2504,8866,6108,3629,1510,6973,5226,3387,1421,6344,5107,5028,
财务费用(万元),-513,-2464,-2050,-1777,-402,-631,-939,-831,-759,-1117,-572,-83,-13,2,1,-3,0,17,34,1,
资产减值损失(万元),704,5334,4070,1555,1198,2568,2062,556,238,597,796,310,225,1452,2629,1419,1562,3702,1186,2532,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),73,-414,-870,-345,143,1385,-187,395,6,1037,548,297,103,309,256,198,72,160,155,335,
对联营企业和合营企业的投资收益(万元),-8,637,-126,451,140,1056,-205,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),13229,48686,30735,17593,8685,25528,11716,7153,3293,20862,13644,8722,4511,18090,13522,7930,4506,18049,16359,13300,
营业外收入(万元),13,162,760,534,129,1601,497,415,19,718,397,12,6,378,213,6,1,446,180,137,
营业外支出(万元),170,1046,1075,766,232,286,96,21,20,41,77,12,0,45,38,33,27,222,12,320,
非流动资产处置损失(万元),--,--,77,7,3,23,20,4,3,14,14,7,0,12,8,4,--,3,6,4,
利润总额(万元),13073,47802,30420,17361,8581,26843,12117,7548,3291,21540,13964,8721,4516,18424,13697,7903,4481,18273,16527,13117,
所得税费用(万元),3449,12351,6207,3533,1777,4613,1806,1990,909,5555,3458,2149,1141,4622,3418,2017,1138,4608,4296,3403,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9624,35451,24213,13828,6804,22230,10311,5557,2382,15984,10507,6572,3375,13802,10279,5886,3343,13665,12230,9714,
归属于母公司所有者的净利润(万元),8032,30232,20220,12207,6031,19795,9017,4855,2382,15984,10507,6572,3375,13802,10279,5886,3343,13665,12230,9672,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1591,5220,3993,1621,773,2435,1294,702,--,--,--,--,--,--,--,--,--,--,--,42,
基本每股收益,0.24,0.91,0.61,0.49,0.24,0.82,0.41,0.29,0.14,1.08,0.74,0.49,0.28,1.15,0.86,0.49,0.28,1.14,1.02,0.81,
稀释每股收益,0.24,0.91,0.61,0.49,0.24,0.81,0.41,0.29,0.14,1.08,0.74,0.49,0.28,1.15,0.86,0.49,0.28,1.14,1.02,0.81,
