报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),18471,133664,59244,37030,14482,99791,44422,25895,10434,76316,34469,19983,7894,60310,26778,16150,6185,39041,20385,11458,4572,35000,17673,8382,3493,26852,14026,6858,2402,18800,9434,12315,9117,6741,
营业收入(万元),18471,133664,59244,37030,14482,99791,44422,25895,10434,76316,34469,19983,7894,60310,26778,16150,6185,39041,20385,11458,4572,35000,17673,8382,3493,26852,14026,6858,2402,18800,9434,12315,9117,6741,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业总成本(万元),20052,111121,56806,37293,15026,85416,42770,26410,12150,62853,32119,19855,8316,48277,24088,14802,6737,34809,20572,13001,5892,29666,16209,8902,3709,21633,12421,7226,3238,15730,7972,9863,7311,5380,
营业成本(万元),7761,47882,21601,14922,5788,34535,13583,8052,3722,26333,11557,6888,2479,21872,9740,6204,2447,15055,9117,5740,2572,14011,7159,3405,1407,9807,5707,2940,1242,8126,3654,4907,4082,3424,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
