报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),18883,9991,47112,36643,21858,11909,70813,42836,25607,12195,140169,95387,54237,33670,2990,716,274,102,417,400,27,0,51426,37339,23700,12048,23880,18456,11436,4825,6137,4703,3605,2453,5303,3776,2562,1226,4072,2616,2051,1763,960,88,55,15,8892,6673,6652,5010,
营业收入(万元),18883,9991,47112,36643,21858,11909,70813,42836,25607,12195,140169,95387,54237,33670,2990,716,274,102,417,400,27,0,51426,37339,23700,12048,23880,18456,11436,4825,6137,4703,3605,2453,5303,3776,2562,1226,4072,2616,2051,1763,960,88,55,15,8892,6673,6652,5010,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),17700,9308,31590,24965,15178,8224,48726,33312,20135,9428,102545,76914,47088,31706,15888,5172,2880,1164,19679,41038,36997,2711,69687,43628,28047,10107,17464,13188,8470,3916,6893,4307,3085,1840,8874,3199,2411,1004,6717,2439,1813,1592,8408,1964,1628,231,25163,6805,6371,3771,
营业成本(万元),13259,7701,25728,20323,12023,6738,36756,22442,12175,5487,72447,52113,27020,16901,2762,723,197,58,167,651,0,0,49096,34380,20908,8172,10981,7777,4803,2127,2978,2409,1918,1378,2622,1316,969,434,2078,728,517,1056,924,149,134,0,4187,3010,2987,1921,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),151,52,326,245,174,77,613,342,284,155,1465,878,528,351,2,1,1,0,1,1,--,--,268,208,183,127,656,506,332,147,154,115,79,21,148,90,87,6,93,32,15,13,40,0,--,0,498,363,363,280,
销售费用(万元),1536,344,981,716,556,336,3619,3150,2468,1970,20467,17802,15103,12037,90,0,0,--,--,--,--,0,1111,723,379,88,677,496,226,88,--,--,--,--,--,--,--,0,2,12,3,170,5,1,0,0,660,731,725,393,
管理费用(万元),2497,793,5060,3852,2661,1263,7907,7259,4884,1892,7932,5544,3848,1856,5229,3465,1770,1137,7581,6317,3561,291,7209,4458,3454,1652,3939,3288,2205,953,2034,1124,702,225,1714,1055,884,331,1701,812,630,157,502,402,293,103,3486,1786,1509,694,
财务费用(万元),-79,187,-526,-547,-359,-190,-379,-265,-175,-76,255,239,226,214,283,219,147,-31,6518,6109,4924,60,8654,1839,1104,68,1169,1028,764,457,1578,735,466,215,1282,785,517,234,1163,658,450,196,2161,739,528,128,2723,603,475,483,
资产减值损失(万元),336,230,22,376,123,--,210,385,499,--,-21,337,363,348,7523,764,764,-0,5412,27959,28512,2361,3350,2020,2020,--,40,95,140,145,149,-75,-81,--,3107,-47,-47,--,1680,197,197,--,4775,672,672,0,13609,313,313,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
投资收益(万元),8198,3685,14269,8917,2557,456,2372,1364,1143,305,1776,1446,245,27,-644,-162,-162,--,19573,3400,3422,3727,-79,-71,-24,-68,29,158,150,175,49,30,23,81,-272,224,71,179,409,549,385,161,-222,--,--,0,-7431,-2463,-2305,-148,
对联营企业和合营企业的投资收益(万元),--,--,7717,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,-79,--,--,-68,-191,--,--,-45,49,30,23,--,-272,--,71,--,409,--,385,--,214,--,--,0,-4775,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9418,4387,29927,20595,9236,4141,24459,10888,6615,3072,39400,19920,7394,1992,-13541,-4619,-2768,-1062,310,-37238,-33548,1016,-18340,-6359,-4371,1873,6446,5426,3117,1083,-707,426,543,694,-3843,800,222,401,-2236,726,624,332,-7669,-1876,-1573,-217,-23702,-2595,-2024,1091,
