报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),10854,33936,22872,15299,7511,28640,20393,14247,7000,25892,18935,13209,6794,23939,17513,12212,21289,18388,14323,
营业收入(万元),10854,33936,22872,15299,7511,28640,20393,14247,7000,25892,18935,13209,6794,23939,17513,12212,21289,18388,14323,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),9120,28881,19559,12909,6317,23593,16639,11378,5694,21344,15788,10866,5629,20420,15146,10198,17401,15045,11970,
营业成本(万元),7481,23444,15763,10463,5141,18959,13252,9103,4517,16922,12411,8623,4466,16278,11948,8157,13918,11786,9769,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),123,416,303,210,110,340,151,108,62,200,144,97,46,179,160,122,84,115,88,
销售费用(万元),752,2748,1853,1212,550,2304,1669,1141,520,2159,1637,1105,553,1981,1506,938,1821,1625,1107,
管理费用(万元),637,2407,1646,1055,487,2154,1652,1124,515,2118,1563,1053,480,1972,1453,955,1559,1519,1029,
财务费用(万元),-4,-102,-91,-72,-55,-182,-151,-125,-9,-60,-47,-25,-12,-16,-11,-5,1,-25,-49,
资产减值损失(万元),131,-32,85,41,84,19,66,27,91,6,79,13,96,24,91,32,18,26,26,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),114,474,338,259,106,336,236,150,131,223,124,5,1,12,9,8,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1885,6077,3663,2659,1299,5383,3989,3019,1437,4771,3272,2349,1167,3531,2376,2022,3888,3343,2354,
营业外收入(万元),237,190,465,313,75,360,230,184,39,444,368,60,30,561,340,291,229,403,174,
营业外支出(万元),3,11,47,31,11,39,18,11,4,34,29,27,25,16,11,4,39,13,1,
非流动资产处置损失(万元),--,--,38,27,11,30,18,11,4,33,29,27,25,9,5,0,10,12,1,
利润总额(万元),2120,6256,4081,2940,1363,5704,4202,3192,1472,5181,3610,2382,1171,4077,2704,2309,4079,3732,2526,
所得税费用(万元),333,968,607,426,197,826,605,462,213,753,521,341,183,584,381,330,577,516,342,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1787,5288,3474,2514,1166,4879,3597,2729,1258,4427,3089,2041,988,3493,2323,1980,3502,3216,2184,
归属于母公司所有者的净利润(万元),1583,5034,3409,2514,1166,4879,3597,2729,1258,4427,3089,2041,988,3493,2323,1980,3502,3216,2184,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),204,255,65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.17,0.54,0.37,0.27,0.13,0.53,0.39,0.29,0.27,1.07,0.77,0.56,0.28,1,0.67,0.57,1.01,0.92,0.63,
稀释每股收益,0.17,0.54,0.37,0.27,0.13,0.53,0.39,0.29,0.27,1.07,0.77,0.56,0.28,1,0.67,0.57,1.01,0.92,0.63,
