报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),23426,91701,49279,32091,16740,65413,48688,32612,16470,65057,46172,28150,12906,55481,42270,28628,14589,54999,43523,28046,9859,50255,38430,27341,13959,48624,36637,26124,12885,43744,30186,19739,11075,36027,25688,2999,32020,27873,
营业收入(万元),23426,91701,49279,32091,16740,65413,48688,32612,16470,65057,46172,28150,12906,55481,42270,28628,14589,54999,43523,28046,9859,50255,38430,27341,13959,48624,36637,26124,12885,43744,30186,19739,11075,36027,25688,2999,32020,27873,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业总成本(万元),20700,84027,43598,28525,14801,58455,42888,28910,14341,58021,39641,23926,10704,49608,37085,24928,12707,48791,38155,24671,8242,45100,34063,24574,12598,43971,32888,23484,11745,40183,27036,18050,10200,33029,23271,2751,29567,25491,
营业成本(万元),19282,73064,39943,26131,13549,51269,38942,26580,13445,51225,36192,21897,9802,45554,34396,23325,12020,44142,34773,22413,7397,40914,30805,22327,11703,40382,30383,21752,10986,35744,24633,16158,9286,29616,21239,2441,26453,22764,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
