报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),18628,12214,5564,22027,15404,10094,3789,20591,15018,22974,10480,19776,17221,16957,
营业收入(万元),18628,12214,5564,22027,15404,10094,3789,20591,15018,22974,10480,19776,17221,16957,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),13854,9433,4140,17400,12301,8038,3056,16797,12298,19656,9039,16586,14930,13991,
营业成本(万元),11554,7704,3431,14064,9867,6485,2509,13706,10065,16732,7740,14012,12630,12334,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),189,122,54,302,108,83,28,126,87,72,12,97,101,66,
销售费用(万元),763,523,212,756,485,292,99,727,516,645,216,525,559,381,
管理费用(万元),1536,1063,473,2154,1670,1071,408,2118,1554,2087,963,1691,1472,1114,
财务费用(万元),-242,-31,-30,-7,24,5,12,68,6,81,47,87,102,82,
资产减值损失(万元),53,53,--,131,147,104,--,52,69,39,61,173,66,12,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,25,--,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4773,2781,1425,4627,3104,2056,732,3794,2720,3318,1441,3216,2291,2967,
营业外收入(万元),399,366,366,138,125,104,5,249,219,79,15,90,119,55,
营业外支出(万元),177,140,139,61,60,60,--,247,247,3,0,6,6,11,
非流动资产处置损失(万元),139,139,138,61,60,60,--,35,35,0,--,5,--,10,
利润总额(万元),4995,3007,1652,4705,3168,2100,737,3796,2691,3394,1456,3300,2404,3011,
所得税费用(万元),695,413,219,684,464,323,103,550,397,487,221,469,355,748,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4300,2594,1432,4021,2705,1777,634,3246,2295,2907,1235,2831,2049,2263,
归属于母公司所有者的净利润(万元),4300,2594,1432,4021,2705,1777,634,3246,2295,2907,1235,2857,2099,2023,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,49,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,-26,-50,239,
基本每股收益,0.48,0.29,0.16,0.6,0.4,0.27,0.09,0.49,0.34,0.43,0.18,0.47,0.35,--,
稀释每股收益,0.48,0.29,0.16,0.6,0.4,0.27,0.09,0.49,0.34,0.43,0.18,0.47,0.35,--,
