报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
营业总收入(万元),18507,117774,79497,57908,26962,155540,107403,65653,27942,65689,36254,22550,8613,74781,58326,40992,16984,71531,51834,28210,12001,79232,60244,41894,20397,90000,69567,41400,14620,68649,45679,27504,12057,56279,39964,24292,10307,54682,40561,24960,9288,48429,34992,21351,8191,37207,32847,
营业收入(万元),18507,117774,79497,57908,26962,155540,107403,65653,27942,65689,36254,22550,8613,74781,58326,40992,16984,71531,51834,28210,12001,79232,60244,41894,20397,90000,69567,41400,14620,68649,45679,27504,12057,56279,39964,24292,10307,54682,40561,24960,9288,48429,34992,21351,8191,37207,32847,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),19442,109764,74690,53824,26976,153755,107158,63820,29244,64232,36286,22594,10259,83771,66811,49436,18513,74567,53967,30250,13487,80177,61060,42498,21843,93238,68247,40763,16481,67142,44481,27447,12672,53781,38571,24133,11109,52104,37543,23010,8766,44168,32388,19277,7761,33872,29343,
营业成本(万元),15566,90672,66607,49040,23856,127583,91273,54787,23782,49651,27277,17156,6916,62074,50049,36784,14449,55321,41929,22325,10232,59613,45592,32015,16569,68966,51522,30284,11884,50261,32755,19694,9120,40091,29291,18064,7997,38564,27500,16577,6263,32741,24079,14165,5523,24945,22634,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),67,1624,425,336,74,1204,426,303,139,513,322,159,84,667,369,207,109,610,475,296,104,723,484,304,151,855,635,280,72,529,336,219,68,393,267,140,39,373,293,196,50,342,168,103,30,220,214,
销售费用(万元),159,935,617,421,204,7130,5231,2879,2032,5948,3577,2870,1588,8621,6487,4899,1655,6773,4424,3075,1387,7494,5463,3598,1922,10839,6780,4278,2164,8663,6303,4369,1960,6980,4854,3108,1609,7214,5414,3466,1214,7092,5174,3286,1466,5830,4071,
管理费用(万元),1664,5415,3355,1732,945,6134,4200,2365,1937,3696,2382,1377,822,4452,3162,2563,825,3318,2015,1210,524,2958,1995,1374,763,3773,2613,1816,854,2567,1542,1032,450,2080,1295,899,445,2114,1427,905,396,2053,1209,688,355,1378,1430,
财务费用(万元),1984,8893,3252,1884,1566,11809,5503,3088,1256,4549,2354,716,799,7496,6400,4619,1438,8331,4922,3158,1235,9300,6936,5020,2433,8549,6201,3833,1528,4976,3492,2158,999,4248,2843,1885,961,3724,2835,1677,783,1938,1438,856,387,1310,1113,
资产减值损失(万元),3,2224,433,410,332,-106,527,398,99,-126,374,316,49,462,344,364,37,214,201,185,4,89,590,187,5,256,495,271,-20,146,52,-25,74,-10,21,37,58,115,73,189,59,2,319,177,25,189,-119,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,-1,--,--,5,-26,-20,-9,-8,11,21,7,7,10,0,
投资收益(万元),-26,177,188,-78,-33,13568,769,183,-3,-3,--,--,--,8693,8693,8693,--,1249,1280,1280,--,183,150,150,--,--,--,--,--,--,--,0,--,19,17,17,--,11,1,1,1,14,14,12,0,5,-182,
对联营企业和合营企业的投资收益(万元),--,-123,--,--,--,-55,--,--,--,-3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),-961,8191,4995,4006,-47,15354,1014,2016,-1305,1453,-32,-44,-1646,-297,208,249,-1529,-1787,-853,-761,-1485,-762,-666,-454,-1446,-3238,1321,637,-1861,1507,1198,56,-615,2515,1410,176,-797,2562,3000,1942,515,4285,2638,2094,437,3349,3322,
营业外收入(万元),5,4983,742,1,1,1798,396,99,54,1078,571,535,488,1357,695,425,184,2712,1541,510,356,1819,1339,611,195,1836,523,306,224,2609,2117,1675,1041,532,415,171,103,537,78,48,1,147,27,20,8,76,41,
营业外支出(万元),0,71,77,3,3,5095,10,4,0,42,1,0,--,5,0,0,--,28,4,4,3,22,13,12,10,396,316,304,1,101,61,43,27,1264,1230,835,0,226,240,213,1,39,6,4,0,49,13,
非流动资产处置损失(万元),--,--,--,--,--,5087,--,--,--,37,--,--,--,0,--,--,--,0,--,--,--,4,--,2,--,37,--,--,--,10,--,0,--,5,--,--,0,5,0,0,0,21,2,1,0,0,5,
利润总额(万元),-956,13103,5660,4004,-49,12056,1400,2111,-1252,2489,539,491,-1158,1055,902,674,-1345,897,685,-255,-1132,1035,659,145,-1261,-1797,1528,639,-1638,4014,3254,1689,399,1783,595,-488,-694,2873,2838,1777,515,4394,2659,2110,429,3376,3349,
所得税费用(万元),42,2748,216,420,144,2998,97,150,-440,608,-294,-89,-127,-97,-44,-47,-381,-408,-150,-612,-264,-386,-95,-144,-265,-164,-56,-132,-540,400,359,176,75,304,169,-53,-114,587,467,273,98,762,440,325,58,521,652,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
净利润(万元),-998,10355,5444,3585,-193,9059,1303,1961,-812,1881,832,580,-1031,1152,946,721,-964,1305,835,357,-868,1421,755,289,-996,-1633,1584,772,-1099,3614,2895,1513,324,1479,427,-435,-580,2286,2371,1505,417,3632,2219,1785,371,2856,2697,
归属于母公司所有者的净利润(万元),-1078,1372,1232,889,-868,7138,957,779,-1126,1370,980,741,-890,1537,955,712,-929,1191,733,310,-880,1221,644,227,-988,-1608,1559,761,-1100,3607,2890,1510,323,1466,417,-439,-580,2277,2368,1507,418,3662,2248,1817,382,2831,2772,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
少数股东损益(万元),80,8983,4213,2695,676,1920,346,1182,314,511,-148,-160,-141,-385,-10,9,-35,114,102,47,12,200,110,62,-8,-25,24,10,1,8,5,3,0,13,9,4,0,9,3,-2,-1,-30,-29,-32,-11,25,-75,
基本每股收益,-0.01,0.02,0.02,0.01,-0.01,0.1,0.01,0.01,-0.02,0.02,0.02,0.01,-0.01,0.02,0.01,0.01,-0.01,0.02,0.01,0,-0.01,0.02,0.01,0,-0.02,-0.03,0.02,0.02,-0.03,0.12,0.1,0.05,0.02,0.07,0.02,-0.02,-0.03,0.12,0.14,0.09,0.03,0.22,0.14,0.11,0.02,0.22,0.23,
稀释每股收益,-0.01,0.02,0.02,0.01,-0.01,0.1,0.01,0.01,-0.02,0.02,0.02,0.01,-0.01,0.02,0.01,0.01,-0.01,0.02,0.01,0,-0.01,0.02,0.01,0,-0.02,-0.03,0.02,0.02,-0.03,0.12,0.1,0.05,0.02,0.07,0.02,-0.02,-0.03,0.12,0.14,0.09,0.03,0.22,0.14,0.11,0.02,0.22,0.23,
