报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),150648,570959,402572,258139,134794,437666,303613,188063,93554,400274,299824,200371,100702,423077,314898,215657,103036,367267,335731,285537,
营业收入(万元),150648,570959,402572,258139,134794,437666,303613,188063,93554,400274,299824,200371,100702,423077,314898,215657,103036,367267,335731,285537,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),141939,532434,370206,231348,118850,382872,266950,163808,81755,360687,272272,181528,90229,385286,286172,195889,93146,333325,298269,258382,
营业成本(万元),114951,428411,297658,182898,93294,317214,221389,134266,65912,311264,233504,154449,77956,332783,246944,168823,80830,284826,257051,224954,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1055,3886,3020,2108,1252,3782,2154,1669,960,2117,1706,1218,509,1812,1619,1000,506,1517,1609,967,
销售费用(万元),8946,37480,23727,16692,11911,32785,18800,11388,6069,17624,12358,7928,4695,16302,11926,8516,3784,14257,13621,10900,
管理费用(万元),10213,44068,31137,20753,8504,36307,26072,17460,6464,36459,27151,18090,7494,32625,24747,16609,7490,27982,23270,19470,
财务费用(万元),5334,13724,11687,5631,553,-11565,-4483,-3417,262,-9381,-4755,-1565,-944,-641,-614,-609,23,2982,323,25,
资产减值损失(万元),1440,4865,2976,3265,3335,4349,3017,2441,2087,2603,2308,1407,518,2405,1550,1550,513,1762,2396,2065,
公允价值变动收益(万元),--,11,11,11,--,-11,--,--,--,--,--,--,--,--,--,--,--,--,--,-206,
投资收益(万元),-50,1431,1473,960,411,2696,813,613,293,841,323,--,--,--,--,--,--,--,119,2040,
对联营企业和合营企业的投资收益(万元),--,-116,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8795,40709,34392,28136,16356,57479,37477,24868,12093,40428,27875,18844,10473,37791,28727,19767,9890,33942,37582,28990,
营业外收入(万元),159,781,573,375,284,2243,1505,838,543,1492,1325,660,306,1465,1125,749,437,2792,1320,294,
营业外支出(万元),14,145,227,50,17,820,13,38,16,282,147,147,93,207,66,47,40,96,522,295,
非流动资产处置损失(万元),--,--,127,41,15,813,9,33,16,273,138,138,93,204,66,47,40,86,516,290,
利润总额(万元),8940,41345,34738,28462,16623,58902,38968,25669,12620,41638,29052,19357,10686,39049,29786,20470,10287,36637,38381,28989,
所得税费用(万元),1670,4792,7307,5936,2055,8835,5555,3620,1662,5280,4400,2842,1531,4647,4281,2765,1618,4915,5306,3608,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7270,36553,27431,22526,14568,50066,33413,22048,10957,36359,24652,16515,9155,34403,25505,17704,8669,31722,33074,25381,
归属于母公司所有者的净利润(万元),7259,36553,27431,22526,14568,50144,33469,22074,10966,36380,24653,16515,9155,34403,25505,17704,8669,31722,33074,24973,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),11,-0,-0,--,--,-78,-56,-25,-9,-22,-0,--,--,--,--,--,--,--,--,408,
基本每股收益,0.18,0.91,0.68,0.56,0.36,1.25,0.83,0.55,0.27,0.95,0.65,0.45,0.25,0.96,0.71,0.49,0.24,0.88,0.92,0.69,
稀释每股收益,0.18,0.91,0.68,0.56,0.36,1.25,0.83,0.55,0.27,0.95,0.65,0.45,0.25,0.96,0.71,0.49,0.24,0.88,0.92,0.69,
