报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),149726,509022,354037,233642,116643,393772,262456,166726,78961,300721,212157,144037,68168,273686,198689,134543,67096,230877,187499,169200,
营业收入(万元),149726,509022,354037,233642,116643,393772,262456,166726,78961,300721,212157,144037,68168,273686,198689,134543,67096,230877,187499,169200,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),128068,434139,299615,194801,97597,327627,222293,139759,66772,258428,182089,122270,58213,231631,164852,110156,57017,194597,162176,146993,
营业成本(万元),106191,361267,250525,163765,81506,270753,183112,115010,54840,214090,151921,102787,49312,192912,137963,93010,48767,159400,132167,125129,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1205,4208,2785,1566,874,3120,1520,895,420,1651,1003,684,310,1348,1018,786,357,1466,1052,671,
销售费用(万元),7574,26938,18462,11611,5881,20150,12974,8658,4416,15147,10843,6886,3406,14091,10033,6496,3307,12492,11300,6368,
管理费用(万元),11193,39629,28268,18557,8950,33173,24257,15363,7383,27651,18636,11681,4837,22540,16026,10363,4260,18031,16384,13633,
财务费用(万元),1666,1649,988,558,146,-2485,-399,-327,-201,-948,-466,-46,177,325,-51,-469,38,1287,1022,1103,
资产减值损失(万元),239,449,-1413,-1257,240,2916,829,158,-87,837,152,278,172,415,-137,-29,287,1921,249,89,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),2062,4331,4049,1680,763,3693,4171,1490,918,4039,3002,1824,468,1699,1288,826,421,1552,1216,1397,
对联营企业和合营企业的投资收益(万元),904,3714,2419,1394,744,2970,1809,925,469,1985,1462,998,439,1553,1163,790,401,1511,1216,1396,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),23772,80831,58471,40522,19808,69838,44334,28457,13107,46331,33069,23591,10423,43754,35125,25212,10500,37832,26539,23604,
营业外收入(万元),43,5418,6450,5577,88,2503,5147,2982,1387,2189,1607,1397,122,3199,2821,330,321,1873,1746,1519,
营业外支出(万元),109,304,360,392,47,833,700,381,158,920,357,171,167,521,452,331,79,197,55,78,
非流动资产处置损失(万元),--,--,173,68,0,219,175,57,34,191,90,53,41,127,100,113,1,145,12,12,
利润总额(万元),23707,85945,64561,45706,19849,71507,48781,31058,14336,47601,34320,24817,10377,46432,37494,25211,10742,39508,28230,25045,
所得税费用(万元),3767,11896,9434,6968,2572,9940,6295,4115,1829,6629,4827,3481,1363,6456,5719,4025,1409,5368,3882,4438,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),19940,74049,55127,38739,17277,61568,42486,26943,12507,40972,29492,21336,9014,39975,31775,21187,9334,34141,24349,20607,
归属于母公司所有者的净利润(万元),19943,73800,55108,38703,17264,61569,42370,26859,12570,40854,29320,21273,8983,39899,31576,21007,9210,33946,24336,20569,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-3,249,18,36,13,-1,117,83,-63,117,172,63,31,76,199,180,124,194,13,38,
基本每股收益,0.27,1.06,0.81,0.58,0.27,0.95,0.65,0.41,0.19,0.66,0.5,0.36,0.17,0.77,0.61,0.4,0.18,0.65,0.47,0.4,
稀释每股收益,0.27,1.06,0.81,0.58,0.27,0.95,0.65,0.41,0.19,0.66,0.5,0.36,0.17,0.77,0.61,0.4,0.18,0.65,0.47,0.4,
