报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),56932,161197,108096,69608,34321,131497,89476,55976,28322,112858,71914,46874,22700,73323,49732,27487,13028,47680,32729,19093,8558,37954,23890,15682,6879,23428,15676,14550,10698,6093,
营业收入(万元),56932,161197,108096,69608,34321,131497,89476,55976,28322,112858,71914,46874,22700,73323,49732,27487,13028,47680,32729,19093,8558,37954,23890,15682,6879,23428,15676,14550,10698,6093,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),52834,137500,96262,63514,31032,115421,83435,54011,27210,99986,65387,44028,21549,64420,44113,24682,11845,42037,27920,16233,7147,32742,19803,13252,5704,19004,12791,11487,8375,5519,
营业成本(万元),41064,90811,64745,43097,21743,77044,54633,34862,18989,70082,46499,30996,15654,44207,30939,17150,8117,29126,18927,10969,4834,22922,13126,8768,3805,12698,8330,7697,5668,4023,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),399,1577,1039,690,285,1217,407,296,138,581,347,228,75,256,144,67,41,197,122,72,36,253,221,141,61,290,186,65,13,5,
销售费用(万元),1118,4826,4215,2806,1193,4738,3919,2875,1161,4636,3865,2848,1384,4064,2971,2119,1152,3160,2498,1591,760,2737,1876,1235,465,1509,1060,901,460,248,
管理费用(万元),6253,30490,18789,11816,5302,26442,18589,12048,5138,21509,13005,8873,4130,12855,8337,5259,2651,8828,6057,3512,1333,6076,4025,2621,1110,3829,2748,2423,1472,1372,
财务费用(万元),2169,7025,4791,3008,1450,5886,4330,2779,1367,1716,1010,613,246,2378,964,-165,-339,389,12,50,199,394,321,308,166,621,434,379,431,-245,
资产减值损失(万元),1830,2770,2684,2098,1058,94,1557,1151,418,1462,661,470,61,660,758,252,222,337,303,38,-16,360,234,179,98,57,33,22,332,117,
公允价值变动收益(万元),--,--,--,--,--,3,--,--,--,-1,--,--,--,1,--,--,--,-92,-90,-90,-90,90,-23,12,--,--,-19,--,--,0,
投资收益(万元),-61,575,352,381,5,4866,30,-56,-79,5371,237,237,--,-3,--,--,--,166,144,144,144,117,-12,0,--,-14,-12,--,262,0,
对联营企业和合营企业的投资收益(万元),-61,-182,--,-58,--,167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4672,25070,12876,7040,3294,20945,6071,1910,1033,18241,6764,3083,1151,8900,5619,2805,1184,5717,4863,2915,1465,5418,4053,2442,1175,4410,2854,3063,2585,574,
营业外收入(万元),7,1879,820,447,833,11624,3932,3051,1704,3973,729,256,217,4080,1021,659,578,2897,1330,1207,478,1750,591,390,304,986,409,567,486,559,
营业外支出(万元),0,31,10,2,2,164,109,1,0,40,13,--,--,63,60,10,10,31,30,9,4,22,10,0,--,10,6,11,12,15,
非流动资产处置损失(万元),--,--,0,--,--,15,7,--,--,9,--,--,--,--,--,--,--,3,3,2,2,0,--,0,--,6,6,0,4,0,
利润总额(万元),4679,26918,13687,7484,4125,32405,9894,4959,2737,22175,7479,3340,1368,12918,6579,3454,1752,8584,6162,4113,1939,7147,4634,2832,1479,5386,3257,3619,3060,1118,
所得税费用(万元),180,2052,1263,1001,428,1652,57,36,168,2869,1080,470,219,1483,597,306,167,779,921,628,278,569,640,411,218,666,446,336,384,-53,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4499,24866,12424,6484,3697,30754,9837,4923,2569,19305,6399,2870,1149,11435,5983,3147,1584,7804,5241,3485,1662,6578,3993,2421,1261,4721,2811,3283,2676,1171,
归属于母公司所有者的净利润(万元),4516,24941,12491,6529,3702,30358,9521,5000,2532,19469,6094,2763,1224,11003,5722,3090,1577,7717,5256,3490,1709,6555,3957,2371,1234,4639,2751,3278,2786,1332,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
