报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,
营业总收入(万元),62830,40336,73486,34433,61658,31718,50532,11300,37013,27978,
营业收入(万元),62830,40336,73486,34433,61658,31718,50532,11300,37013,27978,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),54457,34259,61957,28220,52355,26852,43562,9933,33123,24806,
营业成本(万元),42559,27113,48201,21973,42205,21524,33232,7776,25842,19871,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),366,251,648,252,429,194,295,66,236,165,
销售费用(万元),1388,924,1445,587,1375,1032,1219,303,922,714,
管理费用(万元),8287,5150,10409,4639,6569,2902,6261,1299,4254,2715,
财务费用(万元),1993,1108,946,642,1343,899,2029,412,1666,1299,
资产减值损失(万元),-138,-287,307,127,433,300,526,79,203,42,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),14,7,27,5,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8797,6332,11556,6218,9304,4866,6970,1366,3890,3172,
营业外收入(万元),147,62,458,224,466,337,314,216,198,225,
营业外支出(万元),1,1,92,26,226,15,345,309,161,17,
非流动资产处置损失(万元),--,--,--,--,--,--,318,306,79,10,
利润总额(万元),8944,6394,11922,6416,9543,5187,6939,1272,3926,3380,
所得税费用(万元),1184,656,1888,898,1441,809,969,216,575,504,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),7760,5737,10034,5518,8102,4379,5970,1056,3352,2876,
归属于母公司所有者的净利润(万元),7760,5737,10034,5518,8102,4379,5970,1056,3352,2876,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,33,-50,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.78,0.57,1,0.55,0.87,0.53,0.75,0.13,--,--,
稀释每股收益,--,0.57,1,--,0.87,0.53,0.75,0.13,--,--,
