报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),912468,705848,300564,826695,475732,220305,29867,433847,296661,197837,95011,413036,281773,182257,101075,389646,269727,174925,87196,231085,170819,113050,57466,197396,143803,95315,47343,202252,155055,110059,49412,283191,206422,115664,59556,275276,192669,118301,59079,279724,197225,129631,62544,313719,218497,139827,47900,224254,144101,82116,31626,
营业收入(万元),912468,705848,300564,826695,475732,220305,29867,433847,296661,197837,95011,413036,281773,182257,101075,389646,269727,174925,87196,231085,170819,113050,57466,197396,143803,95315,47343,202252,155055,110059,49412,283191,206422,115664,59556,275276,192669,118301,59079,279724,197225,129631,62544,313719,218497,139827,47900,224254,144101,82116,31626,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,--,--,0,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,--,--,0,0,--,0,
营业总成本(万元),924781,715428,304328,829140,471857,216036,28763,429093,289684,188936,89812,394081,270531,172954,97000,369175,256093,166284,83789,229838,168416,110962,56490,194810,141743,94005,48186,199740,148570,104104,49265,285640,203803,115642,58569,259435,182994,115050,58333,273540,191355,125408,61731,299817,208967,134658,47606,226487,146100,84855,32889,
营业成本(万元),889031,689621,290482,783564,439203,197726,19444,292554,196566,132972,63551,281868,193504,122940,68232,262337,187966,120933,59942,166823,123395,80548,40990,146445,107297,72065,35936,153364,118513,83051,38624,208191,149349,83724,42434,191411,135176,83186,40274,206906,144214,96154,45940,230717,159521,103860,33982,171549,108400,59048,21813,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,--,--,0,0,--,0,
研发费用(万元),4260,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,--,--,0,0,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,--,--,0,0,--,0,
营业税金及附加(万元),1120,654,182,1865,948,227,96,3103,1800,1178,537,2451,1646,1023,725,2584,1789,1286,630,1321,1081,770,386,1025,775,549,245,1979,780,613,404,1054,708,659,207,814,708,613,128,863,413,289,30,1050,738,614,152,550,530,421,58,
销售费用(万元),15391,10546,6123,24119,16863,10718,5226,94676,64370,39043,18545,75356,52863,33814,20678,66838,47051,32212,17257,40332,31796,21925,11195,32408,24530,15226,8613,28117,20629,13932,6565,46714,33607,17749,9782,41663,29076,18812,9825,35366,24488,14515,7750,40420,26562,15456,6968,25998,17858,11634,4581,
管理费用(万元),8278,8427,4071,15902,12970,7223,3387,30776,22212,13905,6541,27172,19679,13284,6711,27074,17639,11309,5198,15212,9596,6110,3106,11448,7899,5417,3156,11000,7611,5340,3183,21449,15647,10026,5381,18141,13412,8634,6024,18820,14241,9998,5293,15777,14792,10149,4021,16292,11520,8567,3837,
财务费用(万元),6030,4980,3349,2961,1072,484,171,2544,1453,972,484,2110,1595,1147,578,2766,2078,1475,860,3332,2493,1618,838,2633,908,671,286,2329,1513,969,519,3603,3482,3138,1350,6060,4991,3695,1702,10781,8114,4806,2579,9179,6592,4347,2255,10064,7527,5435,2647,
资产减值损失(万元),671,1199,120,728,802,-342,440,5441,3284,866,154,5125,1245,745,76,7576,-430,-931,-98,2819,55,-9,-25,852,334,77,-49,2951,-476,200,-31,4630,1010,346,-584,1346,-369,111,379,804,-114,-354,139,2674,762,233,227,2034,265,-250,-48,
公允价值变动收益(万元),75,2403,2783,-1601,187,-292,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,633,--,--,16,376,385,416,156,-1010,-4,-1,--,0,0,0,0,0,0,0,0,
投资收益(万元),305,107,42,957,36,35,2,24055,588,499,196,4416,4017,3967,3438,2195,1782,1302,918,17722,5021,3083,771,6200,3215,2695,2205,844,1415,1700,652,1011,2357,2608,15,3468,11,6,2,1472,-19,-13,-4,3098,1608,1617,1627,5445,4957,5034,1798,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,25,--,--,--,--,-24,-17,6,6099,3456,2001,229,2255,929,446,2,50,662,984,444,-139,--,-55,--,152,0,--,--,-33,-24,0,--,39,1471,0,1500,-32,1755,0,1755,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,--,--,0,0,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,--,--,0,0,--,0,
