报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),317077,233654,155212,77753,276646,199218,125497,60218,234940,172345,114509,57125,227128,165506,109515,54788,223427,164133,108050,53225,205015,150807,101752,49765,197995,146009,96145,46705,167826,119639,75239,34369,103594,68339,42383,20554,87119,65555,43779,22054,89706,67121,44784,22009,88645,65434,44001,21275,85333,62206,41355,20691,
营业收入(万元),317077,233654,155212,77753,276646,199218,125497,60218,234940,172345,114509,57125,227128,165506,109515,54788,223427,164133,108050,53225,205015,150807,101752,49765,197995,146009,96145,46705,167826,119639,75239,34369,103594,68339,42383,20554,87119,65555,43779,22054,89706,67121,44784,22009,88645,65434,44001,21275,85333,62206,41355,20691,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,--,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,--,0,0,0,--,
营业总成本(万元),214126,152748,101023,51141,194833,137424,86389,39304,143245,99350,64567,33847,145967,105306,70066,35308,153071,108286,71154,35677,149472,107725,71894,36030,149798,109975,72022,35647,141598,103018,66742,32800,87400,51014,26323,12952,48808,33980,21800,10808,46276,33477,21778,10783,44714,32158,21285,11055,48652,36121,23501,11682,
营业成本(万元),153600,109525,72834,37271,133960,94247,57845,27519,104879,79913,50856,25970,110553,78999,52051,26250,112454,79978,52133,26638,106160,77781,51859,26069,104807,76863,50134,25147,99955,73401,47883,23829,58006,32528,16518,8254,33578,26288,16805,8419,35572,25752,16723,8316,33586,24138,15679,8047,31293,22823,14791,7341,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,--,0,0,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,--,0,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,--,0,0,0,--,
营业税金及附加(万元),28772,21590,14211,7043,26154,18651,12157,6076,16840,4703,4272,3235,12631,9343,6209,3122,12506,9272,6100,2980,11502,8432,5676,2796,11157,8234,5416,2646,9321,6626,4165,1929,5383,3475,2188,1074,4442,3327,2249,1106,4598,3434,2315,1125,4613,3353,2253,1091,4437,3195,2118,1061,
销售费用(万元),8696,4607,2763,1047,9477,6027,4193,1438,5449,2758,1602,596,4632,2738,2053,954,6340,2724,2015,535,4967,3033,1859,684,4707,3336,2058,762,4512,2474,942,213,3416,1398,817,185,1728,600,227,66,1140,613,328,162,570,215,110,24,428,234,122,74,
管理费用(万元),8600,6164,4108,2044,11086,8373,6328,1977,8237,6333,3970,1969,7375,5457,3555,1729,6696,5060,3391,1754,6651,4935,3294,1614,7100,4807,3171,1479,6262,4394,2987,1514,12490,10605,6861,3481,9170,3859,2538,1249,5350,4005,2631,1323,5415,3832,2582,1356,5829,4125,2735,1330,
财务费用(万元),14458,10863,7106,3736,14156,10125,5867,2294,7841,5643,3867,2078,10775,8769,6199,3252,15076,11254,7515,3770,17555,13543,9206,4867,22012,16734,11243,5613,21468,16123,10764,5316,8105,3007,-61,-42,-108,-94,-19,-32,-384,-327,-219,-142,529,619,661,538,6665,5743,3735,1875,
资产减值损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2637,--,--,--,15,--,--,--,80,--,--,--,--,--,0,0,-2,0,0,0,0,--,0,0,2,0,0,0,0,0,0,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,
投资收益(万元),1123,666,397,281,867,551,243,50,141,114,64,26,1286,1099,825,426,1651,879,581,250,868,646,516,192,1158,900,656,334,276,24,17,9,24,14,12,3,29,21,15,6,55,47,28,1,153,114,54,29,160,82,48,15,
对联营企业和合营企业的投资收益(万元),360,109,84,44,128,100,63,35,99,78,39,19,61,57,30,14,38,28,24,13,38,29,22,9,32,35,31,19,29,24,17,9,24,14,12,3,29,21,15,6,55,47,28,1,153,114,54,29,160,82,48,15,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,--,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,--,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,--,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,--,0,0,0,--,
营业利润(万元),106142,82156,55070,26893,82721,62346,39350,20964,91837,73110,50006,23304,82447,61299,40274,19907,72007,56726,37477,17798,56410,43727,30374,13927,49355,36934,24779,11393,26504,16645,8514,1577,16218,17338,16072,7604,38340,31596,21994,11252,43484,33691,23035,11227,44083,33384,22770,10249,36841,26167,17901,9025,
营业外收入(万元),1610,617,483,60,2635,1671,272,251,596,421,371,209,1675,938,518,383,821,626,392,153,876,755,437,364,2175,1853,1388,573,251,249,100,57,260,249,166,20,976,544,213,92,4399,4319,4400,27,70,64,23,15,167,79,55,26,
营业外支出(万元),4172,4093,1693,67,455,373,280,66,574,359,47,2,229,99,89,24,1241,171,87,5,13821,176,115,1,343,202,86,39,666,369,318,6,257,141,66,36,592,447,368,279,487,367,266,143,491,93,24,3,565,57,35,16,
非流动资产处置损失(万元),--,--,--,--,--,352,274,66,270,80,38,2,179,93,84,22,772,129,82,--,11697,128,102,1,297,171,86,39,405,321,298,1,173,71,41,18,557,447,368,279,288,-214,116,43,473,76,6,3,565,57,35,16,
利润总额(万元),103580,78680,53860,26887,84900,63644,39342,21149,91859,73171,50330,23511,83893,62138,40703,20266,71587,57181,37781,17946,43465,44307,30696,14291,51186,38585,26081,11926,26089,16525,8297,1629,16221,17446,16172,7588,38724,31693,21839,11066,47397,37642,27169,11111,43662,33355,22770,10261,36443,26190,17922,9035,
所得税费用(万元),26033,19641,13444,6711,21340,15886,9820,5279,23167,18273,12573,5873,21067,15523,10171,5063,17878,14229,9415,4535,10885,11069,7669,3570,12861,9638,6513,2977,6612,4125,2070,405,4088,4553,4040,1896,9721,7962,5485,2770,11896,9433,6812,2797,14696,11251,7755,3397,12200,8744,6010,2990,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,--,0,0,0,--,
净利润(万元),77547,59039,40416,20176,63560,47758,29522,15870,68691,54898,37757,17638,62826,46614,30532,15203,53710,42952,28367,13411,32580,33237,23027,10720,38326,28947,19568,8949,19476,12399,6227,1224,12134,12893,12132,5691,29003,23731,16354,8296,35501,28209,20357,8314,28966,22104,15014,6864,24243,17445,11912,6045,
归属于母公司所有者的净利润(万元),77465,58982,40386,20167,63481,47709,29496,15866,68634,54868,37747,17633,62760,46569,30503,15194,53651,42914,28341,13403,32520,33200,23002,10709,38258,28902,19540,8936,19416,12356,6199,1204,12078,12857,12111,5682,28955,23700,16335,8289,35449,28172,20333,8301,28927,22074,14994,6855,24208,17417,11894,6036,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
少数股东损益(万元),82,57,30,9,80,49,26,5,57,30,11,5,66,45,29,9,59,39,26,8,60,37,25,11,68,46,28,13,61,43,27,20,56,37,21,9,48,31,18,7,52,37,24,13,39,30,20,10,35,28,18,8,
基本每股收益,0.77,0.59,0.4,0.2,0.63,0.47,0.29,0.16,0.68,0.54,0.37,0.18,0.62,0.46,0.3,0.15,0.53,0.43,0.28,0.13,0.32,0.33,0.23,0.11,0.38,0.29,0.19,0.09,0.19,0.12,0.06,0.01,0.12,0.13,0.12,0.06,0.29,0.24,0.16,0.08,0.35,0.28,0.2,0.08,0.29,0.22,0.15,0.07,0.29,0.22,0.15,0.08,
稀释每股收益,0.77,0.59,0.4,0.2,0.63,0.47,0.29,0.16,0.68,0.54,0.37,0.18,0.62,0.46,0.3,0.15,0.53,0.43,0.28,0.13,0.32,0.33,0.23,0.11,0.38,0.29,0.19,0.09,0.19,0.12,0.06,0.01,0.12,0.13,0.12,0.06,0.29,0.24,0.16,0.08,0.35,0.28,0.2,0.08,0.29,0.22,0.15,0.07,0.29,0.22,0.15,0.08,
