报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),137667,349082,246109,163293,85846,345590,254194,169861,83512,302583,219326,125522,49697,171223,112417,73022,32788,122743,88423,57794,26140,92890,69351,46662,22884,99873,74599,52270,23366,90799,19723,56851,42083,
营业收入(万元),137667,349082,246109,163293,85846,345590,254194,169861,83512,302583,219326,125522,49697,171223,112417,73022,32788,122743,88423,57794,26140,92890,69351,46662,22884,99873,74599,52270,23366,90799,19723,56851,42083,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),116993,305697,211958,138584,70331,286200,208683,137949,69017,257370,188216,108979,43264,147514,100926,66174,30100,112954,81002,52539,23718,81690,59199,39168,19469,83674,60584,41923,18626,72938,15268,45440,33544,
营业成本(万元),69930,245818,171515,112138,58600,228793,169151,110635,55793,208775,155014,90081,35275,120100,83468,55091,24954,94567,68330,44538,20137,69591,51668,34440,17118,71077,52115,35845,15800,62046,12927,37840,27164,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),822,2649,1951,1034,293,2816,1736,1281,661,2517,1756,1120,507,1215,616,382,163,536,395,272,123,433,312,157,131,433,317,199,109,164,24,64,51,
销售费用(万元),34856,18615,13416,8260,2440,17533,11576,8708,4458,14653,10756,6480,2178,8684,5707,3882,1914,7440,5546,3492,1547,5876,4098,2711,1354,6021,4307,2814,1456,4819,1114,3039,2111,
管理费用(万元),11567,35811,24080,15853,7961,35475,24374,16244,7264,26805,18260,10535,5056,16324,10286,5909,2996,9803,6759,4053,1973,6838,4153,2623,1239,5282,2695,1751,870,4640,974,2912,2926,
财务费用(万元),-206,1567,1102,872,374,1653,1272,809,443,1483,798,256,159,143,172,61,16,-212,-233,-166,-95,-1245,-1100,-845,-435,493,929,977,392,1357,229,849,960,
资产减值损失(万元),25,1237,-105,427,663,-69,573,272,398,3137,1633,508,90,1047,677,850,57,819,205,350,33,196,69,83,62,368,220,338,--,-88,--,736,331,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
投资收益(万元),15477,50883,49427,48734,-12,-541,-30,-30,0,9,9,8,1,67,70,1,1,2,--,--,--,227,219,156,76,259,166,131,74,277,58,52,0,
对联营企业和合营企业的投资收益(万元),--,-154,--,--,--,-57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227,219,156,76,259,166,131,74,277,58,52,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),36637,95295,83578,73443,15503,58849,45481,31882,14496,45222,31118,16551,6433,23776,11561,6849,2689,9791,7421,5254,2421,11427,10371,7651,3491,16457,14181,10479,4815,18138,4513,11464,8540,
营业外收入(万元),133,907,1055,423,146,1400,669,236,90,1953,814,384,20,505,84,73,54,538,491,438,18,103,91,63,23,138,62,4,--,341,115,71,66,
营业外支出(万元),235,93,55,41,31,858,501,360,110,638,201,130,40,571,417,380,139,323,270,198,139,453,309,265,189,201,157,81,36,291,87,147,205,
非流动资产处置损失(万元),--,--,28,27,7,167,114,80,56,92,39,15,2,58,--,--,--,39,--,0,--,26,26,--,--,32,23,--,--,0,--,5,2,
利润总额(万元),36535,96109,84578,73825,15618,59391,45649,31759,14475,46537,31731,16806,6412,23710,11228,6542,2604,10005,7642,5495,2300,11077,10154,7449,3326,16394,14086,10402,4779,18187,4541,11388,8400,
所得税费用(万元),5222,17643,13134,12020,3093,8671,6114,4031,2216,5522,4117,2244,875,2598,1905,1201,455,1725,1261,874,357,1737,1512,1085,441,2249,1826,1423,698,2309,568,1191,695,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),31313,78466,71444,61805,12525,50720,39535,27728,12259,41015,27614,14562,5537,21112,9324,5342,2149,8280,6381,4621,1943,9341,8642,6364,2885,14145,12259,8979,4081,15879,3973,10197,7706,
归属于母公司所有者的净利润(万元),31356,78274,71468,61819,12513,50346,39268,27476,12148,40787,27446,14429,5470,20917,9187,5251,2126,8116,6265,4545,1910,9340,8642,6364,2885,14145,12259,8979,4081,15879,3973,10197,7706,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-42,192,-25,-14,13,375,267,253,111,229,168,133,67,195,137,91,23,164,116,76,33,1,--,--,--,--,--,--,--,0,--,0,0,
基本每股收益,0.24,0.76,0.7,0.6,0.12,0.49,0.38,0.27,0.12,0.4,0.27,0.14,0.11,0.6,0.32,0.2,0.08,0.31,0.24,0.17,0.07,0.36,0.33,0.24,0.16,0.95,0.7,0.69,0.31,1.22,0.31,0.78,0.59,
稀释每股收益,0.24,0.76,0.7,0.6,0.12,0.49,0.38,0.27,0.12,0.4,0.27,0.14,0.11,0.6,0.32,0.2,0.08,0.31,0.24,0.17,0.07,0.36,0.33,0.24,0.16,0.95,0.7,0.69,--,1.22,--,0.78,0.59,
