报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),14687,60744,49647,32797,18615,93888,70260,41685,22034,97873,72803,46991,25377,92167,70741,48053,23403,76558,58567,38088,18225,62814,46779,29354,14876,54476,26975,40868,29928,27255,17454,14652,
营业收入(万元),14687,60744,49647,32797,18615,93888,70260,41685,22034,97873,72803,46991,25377,92167,70741,48053,23403,76558,58567,38088,18225,62814,46779,29354,14876,54476,26975,40868,29928,27255,17454,14652,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12256,75376,43195,27166,13864,77202,54282,32532,16936,74437,54643,34870,19288,71902,55685,37956,18490,61765,46960,30746,14088,50954,38408,24057,12181,44517,22226,33143,23677,22234,15269,12558,
营业成本(万元),4375,16936,12748,8311,4903,21353,16576,10979,6614,23034,16592,10504,5751,24296,18441,12507,6498,22480,16758,11112,5291,19425,13994,9017,4671,18085,8523,13754,10559,11033,8919,8705,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),431,2656,2007,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),231,981,775,489,304,1177,1048,575,271,1381,958,619,358,1114,896,612,317,927,739,502,281,668,521,308,207,714,387,586,419,332,191,131,
销售费用(万元),5632,29044,22227,13040,6622,41018,31559,17518,8334,42321,31571,19906,11247,39566,30663,20448,10472,32014,24209,15192,7210,25725,20297,12335,6386,21106,10984,15025,9881,8267,4077,2151,
管理费用(万元),1414,7056,5398,5285,2059,8692,5222,3583,1732,7127,4968,3385,1604,6722,5698,4422,1213,5819,4712,3453,1036,4614,3173,2105,763,3979,2003,3360,2510,2327,1767,1261,
财务费用(万元),-9,-118,-101,-91,-40,-293,-222,-205,-21,473,338,247,127,-52,-43,-30,-17,488,509,482,244,524,389,246,111,571,312,443,310,264,280,313,
资产减值损失(万元),182,18820,140,131,17,5256,99,81,6,101,216,209,201,255,31,-3,6,37,32,5,26,-0,33,46,44,62,17,-25,-3,11,35,-2,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,-4,
投资收益(万元),30,1457,816,604,144,1050,550,296,262,--,--,--,--,314,196,196,158,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2472,-13026,7644,6296,4955,17810,16952,9874,5360,23436,18159,12122,6089,20579,15252,10293,5072,14793,11607,7342,4137,11860,8371,5296,2695,9959,4749,7725,6251,5021,2190,2089,
营业外收入(万元),0,1981,1981,--,--,975,--,--,424,8753,6179,56,56,380,299,12,12,589,317,317,314,306,274,66,29,365,37,500,156,57,40,41,
营业外支出(万元),182,110,89,76,1,107,330,--,--,76,69,41,25,95,63,39,24,140,122,101,546,80,64,46,26,59,27,38,27,30,23,46,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,3,--,--,--,2,2,--,--,--,--,--,--,--,--,--,--,2,--,0,--,--,2,5,
利润总额(万元),2290,-11154,9536,6219,4953,18678,16622,9874,5784,32113,24270,12137,6120,20865,15488,10266,5060,15243,11803,7558,3905,12086,8581,5316,2698,10264,4759,8186,6381,5049,2207,2085,
所得税费用(万元),346,1493,1744,1131,868,4042,2634,1554,778,4541,3539,1703,899,3261,2733,1749,853,2116,1808,1159,601,1678,1300,810,415,1176,721,1395,1099,739,298,279,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1944,-12647,7792,5088,4085,14636,13988,8320,5006,27572,20731,10434,5221,17604,12754,8517,4206,13127,9995,6399,3304,10408,7282,4506,2283,9089,4038,6791,5282,4310,1908,1806,
归属于母公司所有者的净利润(万元),1944,-12647,7792,5088,4085,14636,13988,8320,5006,27572,20731,10434,5221,17604,12754,8517,4206,13127,9995,6399,3304,10408,7282,4506,2283,9089,4038,6791,5282,4310,1908,1806,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.06,-0.39,0.24,0.16,0.16,0.59,0.56,0.34,0.28,1.69,1.27,0.64,0.32,1.08,0.78,0.52,0.64,2.3,1.84,1.31,--,2.12,1.49,0.92,--,1.85,0.82,1.39,1.08,0.88,0.39,0.37,
稀释每股收益,0.06,-0.39,0.24,0.16,0.16,0.59,0.56,0.34,0.28,1.69,1.27,0.64,0.32,1.08,0.78,0.52,0.64,2.3,1.84,1.31,--,2.12,1.49,0.92,--,1.85,0.82,1.39,1.08,0.88,0.39,0.37,
