报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),16755,63995,47210,31410,13463,43958,32386,17931,8382,33444,24461,14738,7266,27593,20215,12338,6204,23371,20520,18773,
营业收入(万元),16755,63995,47210,31410,13463,43958,32386,17931,8382,33444,24461,14738,7266,27593,20215,12338,6204,23371,20520,18773,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12686,49819,35063,23059,9946,32006,22775,12631,5734,23921,16919,10437,4871,19574,14109,8626,4116,16936,15481,14928,
营业成本(万元),9357,37621,27459,18397,7954,24972,18031,9767,4467,18529,13486,8121,3714,14972,10938,6645,3211,13091,12144,11645,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),177,744,565,353,152,475,278,134,57,183,147,86,49,168,124,58,28,113,134,117,
销售费用(万元),555,2284,1515,929,371,1460,893,572,242,974,710,442,166,758,557,384,113,565,697,613,
管理费用(万元),2234,8382,5107,3092,1425,5383,3711,2335,1003,4366,2812,1866,926,3442,2303,1496,689,2858,2358,2571,
财务费用(万元),310,509,320,162,15,-294,-213,-167,-21,-263,-319,-88,3,224,126,46,22,290,93,-42,
资产减值损失(万元),53,280,98,127,28,9,75,-10,-14,133,84,11,14,10,61,-3,53,19,56,24,
公允价值变动收益(万元),--,--,99,109,36,27,-4,-37,63,14,90,273,143,-93,-125,-144,-134,52,-18,19,
投资收益(万元),83,410,221,183,78,379,359,302,155,277,11,21,5,-42,-22,-14,--,11,18,20,
对联营企业和合营企业的投资收益(万元),--,-211,--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,10,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4159,15381,12466,8642,3632,12358,9967,5564,2866,9814,7643,4594,2543,7884,5959,3554,1954,6498,5039,3884,
营业外收入(万元),56,78,700,579,36,1778,1660,1409,90,512,459,438,136,205,176,101,31,392,178,115,
营业外支出(万元),1,451,72,62,44,417,388,362,212,233,188,169,13,125,38,26,9,292,76,203,
非流动资产处置损失(万元),--,--,1,0,0,49,20,7,7,2,0,0,0,5,--,--,--,1,0,1,
利润总额(万元),4213,15008,13095,9159,3624,13719,11239,6611,2744,10093,7914,4863,2666,7964,6097,3630,1975,6598,5140,3795,
所得税费用(万元),724,2483,2262,1629,652,2158,1809,1031,434,1465,1250,791,433,1176,1006,627,280,872,737,478,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3490,12525,10833,7530,2972,11561,9429,5580,2310,8628,6664,4072,2233,6788,5092,3003,1695,5726,4403,3317,
归属于母公司所有者的净利润(万元),3677,12659,10640,7420,2968,11602,9459,5601,2320,8651,6677,4080,2237,6799,5099,3006,1696,5726,4404,3317,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-188,-134,192,110,4,-41,-30,-21,-10,-24,-14,-8,-4,-11,-7,-3,-1,-0,-1,--,
基本每股收益,0.14,0.49,0.41,0.29,0.12,0.46,0.38,0.7,0.29,1.16,0.91,0.58,0.37,1.14,0.85,0.5,0.28,0.96,0.74,0.56,
稀释每股收益,0.14,0.49,0.41,0.29,0.12,0.46,0.38,0.7,0.29,1.16,0.91,0.58,0.37,1.14,0.85,0.5,0.28,0.96,0.74,0.56,
