报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),3449137,2122772,912592,3267828,2333740,1436126,587053,1997503,1379282,903454,375177,1719598,1087934,739958,271057,1331426,852295,604006,256952,939755,515208,288410,138321,545072,353239,238375,107532,348044,258068,146704,64909,226024,101805,74273,44922,237975,151776,80092,26726,165301,96876,42629,22053,131017,81886,136265,122895,95203,
营业收入(万元),3449137,2122772,912592,3267828,2333740,1436126,587053,1997503,1379282,903454,375177,1719598,1087934,739958,271057,1331426,852295,604006,256952,939755,515208,288410,138321,545072,353239,238375,107532,348044,258068,146704,64909,226024,101805,74273,44922,237975,151776,80092,26726,165301,96876,42629,22053,131017,81886,136265,122895,95203,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
营业总成本(万元),3349102,2047452,869872,3148986,2233761,1374158,555666,1939686,1334567,881585,364974,1670695,1066040,724462,265161,1315073,848239,601792,256008,928637,512652,286084,137678,536343,349828,236475,107112,339252,255909,145549,64441,221504,100295,73470,44338,235145,151357,79523,26436,161651,95423,42082,21644,126357,79794,132885,120750,93590,
营业成本(万元),3254379,1992652,849309,3055013,2170252,1329205,536428,1866054,1280132,849219,347321,1620260,1034170,719004,265427,1269982,824876,586302,248468,906198,496811,275783,132727,511921,335712,227041,102511,324955,250438,140340,61535,213580,98018,70268,41659,227484,145822,76462,25130,159000,94193,41393,21399,124605,78307,131057,119427,92034,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
