报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),18694,83279,55818,37245,20469,75283,52852,37509,16910,60887,41161,18183,6994,59160,42469,27193,11564,62332,46543,28012,10822,63977,42592,28831,12593,65095,41512,24008,59441,29126,56428,43755,42046,
营业收入(万元),18694,83279,55818,37245,20469,75283,52852,37509,16910,60887,41161,18183,6994,59160,42469,27193,11564,62332,46543,28012,10822,63977,42592,28831,12593,65095,41512,24008,59441,29126,56428,43755,42046,
利息收入(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
已赚保费(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金收入(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
营业总成本(万元),17939,76958,49848,33248,17370,65722,45625,32532,14509,57827,40105,20569,8619,57548,41582,26984,11157,60150,45280,27988,11566,60597,42182,29618,13645,60728,37863,22155,54204,26267,48455,40133,36728,
营业成本(万元),13309,54466,34866,23187,13038,47037,32413,23880,10296,40901,28186,13380,5210,40264,29127,18663,7816,41702,31102,19380,7304,43699,29991,21533,9756,44287,27049,15422,38321,18130,33395,28553,25810,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
营业税金及附加(万元),432,2597,1072,617,389,1146,533,347,173,676,399,130,52,603,490,329,154,617,495,260,112,440,244,145,41,593,375,253,429,214,485,388,373,
销售费用(万元),922,4628,3367,1976,917,4481,3185,1968,808,4754,3223,1777,917,4575,3413,2011,776,5305,4381,2301,1011,4823,3487,2225,1072,4630,2838,1638,4123,2216,4040,3076,3347,
管理费用(万元),2557,11073,8080,5550,2329,11072,7955,5174,2627,9773,6947,4555,2383,9795,7221,4984,2293,10095,7553,4936,2501,10055,7449,5014,2643,9150,6607,4249,9193,4432,9072,6297,5318,
财务费用(万元),611,1585,1134,684,318,591,665,471,343,1044,871,809,334,1613,1148,705,357,2075,1578,976,556,1043,775,644,295,1709,989,630,1425,717,1349,1348,1308,
资产减值损失(万元),108,2608,1328,1234,380,1393,873,692,262,680,480,-82,-276,698,184,292,-238,356,171,136,83,537,237,56,-163,360,5,-37,713,559,115,471,571,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
