报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),80265,475082,314110,160469,55555,237764,149097,94636,45528,246186,156000,101811,51375,226175,162718,109757,54139,197744,142292,94185,43877,174002,121665,78229,38108,161953,124675,157570,96691,78599,
营业收入(万元),80265,475082,314110,160469,55555,237764,149097,94636,45528,246186,156000,101811,51375,226175,162718,109757,54139,197744,142292,94185,43877,174002,121665,78229,38108,161953,124675,157570,96691,78599,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),80566,460977,302695,156406,56120,237054,148840,94448,44833,247170,154865,100605,50903,224582,159275,107873,53185,193441,136326,90677,41994,165340,114471,72501,35172,148972,114988,142012,85333,69673,
营业成本(万元),68126,405838,263014,133051,46933,202931,125051,78995,37983,214325,133108,86022,43634,198182,140051,94068,45738,167900,117807,78256,35415,141410,96721,61090,29490,123177,94754,120515,68450,56875,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),688,2972,1690,1027,501,1663,717,547,321,1440,951,637,299,1247,848,526,256,1100,820,506,253,3153,2651,1783,870,4773,3954,4695,2696,2063,
销售费用(万元),2562,11475,11911,5214,1684,5634,3685,2361,1052,3788,2608,1713,885,3331,2464,1763,935,2872,1911,1231,595,2743,1751,1061,524,3463,3001,1862,1156,714,
管理费用(万元),6259,26339,18454,11922,5266,21925,15641,10654,5011,20208,14616,10082,5446,18251,13693,9568,5065,17897,12916,8613,4505,15488,11071,7192,3613,13936,10289,12436,10834,7900,
财务费用(万元),1737,7483,5452,3059,1211,3346,2726,1750,827,4046,3257,2143,932,2264,1834,1445,918,2974,2383,1676,1104,2164,1541,1169,675,3650,3019,2640,2127,1854,
资产减值损失(万元),1193,6870,2174,2132,525,1554,1020,142,-361,3362,326,9,-291,1307,386,503,274,697,489,395,122,381,735,205,--,-27,-27,-136,70,267,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-800,2263,-1594,206,757,2463,685,138,560,1264,682,371,43,1032,900,967,31,267,182,171,79,103,-288,-296,38,14872,14850,636,212,480,
对联营企业和合营企业的投资收益(万元),-1362,2064,-1936,-60,753,2003,172,12,546,1034,432,281,-2,-27,38,36,31,33,182,171,54,15,-334,-284,--,291,324,163,108,314,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5195,22860,14536,7233,192,3172,942,327,1254,281,1817,1577,515,2625,4343,2852,984,4569,6149,3679,1963,8766,6906,5432,2974,27854,24537,16194,11570,9406,
营业外收入(万元),267,2411,1588,1183,2323,7277,5653,4374,754,9101,5216,3536,1723,4817,3746,2225,1157,8742,6525,2802,1640,9456,8418,1663,287,2796,2321,2547,817,1165,
营业外支出(万元),208,160,246,299,141,1246,509,331,169,695,246,114,56,1186,461,352,38,359,182,106,48,349,101,68,17,460,438,236,267,82,
非流动资产处置损失(万元),--,--,300,201,59,590,335,239,120,346,170,80,37,718,131,90,23,201,89,58,21,281,56,40,5,170,148,183,44,42,
利润总额(万元),5255,25112,15878,8117,2374,9203,6086,4369,1840,8686,6786,4999,2183,6256,7628,4724,2102,12952,12492,6375,3554,17873,15223,7028,3243,30190,26420,18506,12119,10488,
所得税费用(万元),1357,4963,3139,1783,682,2350,2110,1353,583,3014,1984,1429,515,2846,2501,1666,713,3714,2617,1466,835,4714,3702,1984,932,8599,7442,5195,3460,2780,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3898,20148,12739,6334,1693,6853,3976,3017,1257,5672,4802,3570,1668,3411,5127,3058,1389,9237,9875,4909,2719,13159,11521,5044,2311,21591,18978,13311,8659,7708,
归属于母公司所有者的净利润(万元),1909,16720,10705,5473,1283,5031,2933,2221,1093,4478,3362,2266,1084,2060,3797,2237,1082,7230,8045,3829,2095,10831,9354,3725,1713,18927,16797,10429,6787,5796,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-19,--,--,--,--,--,--,--,--,--,--,--,198,198,3417,--,--,
少数股东损益(万元),1989,3429,2034,861,410,1822,1043,795,164,1194,1440,1305,584,1351,1330,821,307,2007,1830,1080,624,2328,2168,1319,598,2664,2181,2882,1872,1912,
基本每股收益,0.05,0.48,0.32,0.17,0.05,0.19,0.11,0.08,0.04,0.17,0.13,0.11,0.05,0.1,0.18,0.11,0.05,0.35,0.39,0.18,0.13,0.77,0.68,0.3,0.14,1.8,1.68,1.09,0.7,0.6,
稀释每股收益,0.05,0.48,0.32,0.17,0.05,0.19,0.11,0.08,0.04,0.17,0.13,0.11,0.05,0.1,0.18,0.11,0.05,0.35,0.39,0.18,0.13,0.77,0.68,0.3,--,1.8,1.68,1.09,0.7,0.6,
