报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业税金及附加(万元),3834,2602,1697,764,3559,2527,1512,700,3622,1308,749,284,2045,1499,355,211,559,205,69,30,831,721,399,33,688,402,58,14,684,454,210,0,800,584,172,0,828,707,378,81,980,826,430,167,849,666,318,82,398,167,41,37,
销售费用(万元),3228,2428,1594,729,3861,3450,2753,1493,6316,4881,3421,1610,7768,6319,3749,1896,8651,6506,4254,1985,9339,6116,4109,2056,7182,4838,3219,1533,6954,5045,3409,1641,6646,4610,2956,1426,5267,4627,3404,1592,7327,6435,4428,1660,6913,5437,4032,2427,4956,3440,1959,952,
管理费用(万元),14837,10132,8264,3932,15499,9899,6345,3082,14021,11139,7414,3907,18954,14242,3276,1749,6695,3793,2653,1387,5835,3919,2679,1523,5289,3300,2112,859,6776,4447,2890,1424,6930,4419,2838,1449,7372,5431,3870,1637,7515,5137,3368,1673,6859,4758,3276,1827,6395,4687,3141,1564,
财务费用(万元),989,853,705,296,-465,-270,222,194,213,266,261,114,747,430,299,152,569,421,297,61,94,146,201,62,407,398,259,44,355,372,261,84,623,600,406,147,553,624,522,341,1956,1706,1090,439,1588,1923,1412,758,2552,2019,1321,676,
资产减值损失(万元),3916,647,195,-154,591,282,344,242,1000,581,760,526,1420,1153,218,268,815,-128,380,188,2948,1962,-37,-22,9,8,12,-27,1898,-83,-89,--,269,-190,-181,-24,302,111,-22,-14,45,-160,-348,-336,159,48,47,21,133,73,13,50,
公允价值变动收益(万元),--,--,--,--,0,0,0,0,-0,--,--,--,11,11,11,11,-11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
投资收益(万元),27,18,12,--,55,47,44,41,65,54,4,2,-102,-103,-204,-249,8,19,20,29,-8,2,2,2,6,6,6,--,5,5,5,5,--,-22,-22,0,2,2,2,--,0,0,0,--,6,6,6,0,7,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,100,--,--,--,-74,-38,-38,--,-26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业利润(万元),13787,12941,9394,4098,9960,7001,3388,144,-195,-240,-476,-611,7966,6867,-1290,-1046,-5637,-3092,-2184,-883,-10245,-4975,-4335,-2501,-326,750,1353,804,9557,8237,6121,3205,10186,7993,6220,3356,3412,1276,-533,-450,7837,7644,6515,4253,7830,6705,3384,795,2590,2031,1046,540,
营业外收入(万元),310,103,98,79,1060,1077,893,1164,5426,611,331,106,9201,2136,1452,1309,5649,902,757,215,579,263,138,46,1431,771,547,517,5419,5352,2789,160,1732,565,526,508,495,94,60,41,63,29,28,27,67,56,26,7,45,34,29,1,
营业外支出(万元),257,171,103,73,292,202,151,27,318,178,112,83,246,596,0,1,221,22,13,--,1210,754,738,--,136,--,--,--,696,15,15,--,340,0,0,0,123,0,0,0,653,66,65,33,130,20,2,0,212,4,4,0,
非流动资产处置损失(万元),--,--,--,--,--,67,52,0,8,1,1,1,10,0,0,0,13,12,11,--,257,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,
利润总额(万元),13840,12874,9390,4105,10728,7876,4131,1281,4913,193,-257,-588,16921,8407,162,262,-209,-2211,-1439,-668,-10877,-5466,-4936,-2455,969,1521,1900,1322,14279,13573,8894,3364,11577,8558,6746,3864,3783,1370,-473,-409,7247,7607,6478,4247,7767,6741,3408,802,2423,2061,1070,541,
所得税费用(万元),5510,3552,2446,1068,2705,1859,738,184,1039,715,121,-11,3470,-114,-186,-69,-3023,174,123,-75,-264,42,-93,--,-433,440,651,367,3657,3839,2631,1029,2414,1721,1257,698,806,407,123,29,791,1262,1096,679,1572,1131,610,233,481,410,234,107,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
净利润(万元),8330,9321,6944,3037,8023,6016,3393,1096,3874,-523,-378,-577,13451,8522,349,331,2815,-2385,-1562,-593,-10613,-5508,-4843,-2455,1402,1081,1249,955,10622,9734,6263,2336,9163,6837,5490,3167,2977,963,-596,-438,6456,6345,5382,3568,6195,5610,2797,569,1942,1651,836,434,
归属于母公司所有者的净利润(万元),8848,9792,7146,3133,7977,6022,3333,1096,3874,-523,-378,-577,13451,8522,349,331,2815,-2385,-1562,-593,-10613,-5508,-4843,-2455,1402,1081,1249,955,10622,9734,6263,2336,9163,6837,5490,3243,2999,1002,-558,-424,6457,6345,5382,3568,6195,5610,2797,569,1942,1651,836,434,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-518,-470,-201,-96,47,-6,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-76,-22,-39,-38,-14,-0,0,--,--,0,--,0,0,0,--,0,0,
基本每股收益,0.13,0.15,0.11,0.05,0.12,0.09,0.05,0.02,0.06,-0.01,-0.01,-0.01,0.22,0.15,0.01,0.01,0.1,-0.08,-0.05,-0.02,-0.36,-0.19,-0.16,-0.08,0.05,0.04,0.04,0.03,0.36,0.33,0.21,0.08,0.31,0.23,0.19,0.11,0.1,0.03,-0.02,-0.01,0.22,0.21,0.18,0.12,0.21,0.19,0.09,0.02,0.08,0.07,0.03,0.02,
稀释每股收益,0.13,0.15,0.11,0.05,0.12,0.09,0.05,0.02,0.06,-0.01,-0.01,-0.01,0.22,0.15,0.01,0.01,0.1,-0.08,-0.05,-0.02,-0.36,-0.19,-0.16,-0.08,0.05,0.04,0.04,0.03,0.36,0.33,0.21,0.08,0.31,0.23,0.19,0.11,0.1,0.03,-0.02,-0.01,0.22,0.21,0.18,0.12,0.21,0.19,0.09,0.02,0.08,0.07,0.03,0.02,
