报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),171331,114893,52503,229419,156846,106486,47349,213176,214425,197375,171181,
营业收入(万元),171331,114893,52503,229419,156846,106486,47349,213176,214425,197375,171181,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),169961,111974,51029,222628,152699,103263,45843,207954,208267,192217,165500,
营业成本(万元),142858,94358,42208,189641,128171,88042,37421,177302,174444,163893,141380,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1348,1019,422,1696,638,410,172,707,688,646,617,
销售费用(万元),5693,3552,1898,6118,4836,3096,1722,5863,5923,5619,4550,
管理费用(万元),12747,8462,3883,16496,11996,7073,3673,14843,13903,11736,9674,
财务费用(万元),7073,4607,2515,8495,6814,4323,2852,9337,13141,9931,9058,
资产减值损失(万元),241,-23,104,182,244,319,3,-99,168,392,221,
公允价值变动收益(万元),-12,-12,--,10,--,-34,-42,-66,68,163,127,
投资收益(万元),8,8,9,-626,-426,-34,-98,151,18,-6,-764,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4051,3758,1483,6175,3721,3155,1365,5307,6244,5315,5043,
营业外收入(万元),535,47,142,2746,1798,923,360,2400,1601,2463,1917,
营业外支出(万元),43,12,4,227,200,168,82,561,603,473,363,
非流动资产处置损失(万元),--,--,3,3,--,--,--,10,79,--,--,
利润总额(万元),4543,3792,1622,8695,5319,3910,1643,7145,7242,7304,6597,
所得税费用(万元),504,412,212,1096,862,626,183,1224,1510,1235,1178,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4039,3380,1410,7598,4457,3284,1460,5921,5732,6069,5419,
归属于母公司所有者的净利润(万元),4010,3412,1426,7311,4231,3099,1377,5748,5818,6125,5426,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),28,-32,-16,287,226,185,83,172,-86,-56,-7,
基本每股收益,0.2,0.18,0.09,0.44,0.25,0.19,0.08,0.35,0.35,0.37,0.33,
稀释每股收益,0.2,0.18,0.09,0.44,0.25,0.19,0.08,0.35,0.35,0.37,0.33,
