报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),34791,21979,6291,68543,36390,24328,5868,61432,28150,59589,55083,48825,
营业收入(万元),34791,21979,6291,68543,36390,24328,5868,61432,28150,59589,55083,48825,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),35359,23728,12105,63663,37897,26633,12182,57686,33212,55404,52150,47384,
营业成本(万元),17467,11537,6459,40246,23339,16081,6253,34311,18949,35262,33480,28407,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),245,166,57,502,263,180,79,459,279,320,333,293,
销售费用(万元),5807,3777,1919,9018,5437,3733,1834,8308,4989,8432,7595,7226,
管理费用(万元),10832,7281,3436,11681,7221,5469,3607,12458,7638,9529,9206,8895,
财务费用(万元),625,475,291,1210,997,694,337,1250,1020,959,925,759,
资产减值损失(万元),382,492,-57,1005,641,477,71,899,337,902,612,1805,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
投资收益(万元),85,14,11,17,1,1,0,28,28,70,17,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-15,-1537,-5803,4897,-1506,-2303,-6313,3774,-5034,4255,2950,1442,
营业外收入(万元),793,793,50,1191,791,655,232,1463,600,1457,1392,862,
营业外支出(万元),8,4,2,9,7,5,--,6,3,2,2,703,
非流动资产处置损失(万元),8,4,--,8,7,4,--,6,3,2,2,0,
利润总额(万元),769,-748,-5755,6079,-723,-1653,-6081,5230,-4437,5710,4340,1601,
所得税费用(万元),71,53,-25,533,-224,-426,-24,490,-485,608,418,107,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),698,-802,-5730,5546,-499,-1227,-6057,4740,-3952,5101,3922,1493,
归属于母公司所有者的净利润(万元),698,-802,-5730,5546,-499,-1227,-6057,4740,-3952,5101,3922,1493,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,-150,-13,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.08,-0.1,-1.02,1.1,-0.1,-0.24,-1.2,0.94,-0.78,1.04,0.9,0.34,
稀释每股收益,0.08,-0.1,-1.02,1.1,-0.1,-0.24,-1.2,0.94,-0.78,1.04,0.9,0.34,
