报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),24851,160510,78106,49787,24021,160942,82091,51769,17270,111352,47694,28177,10766,62073,19566,13678,3342,27883,17029,12119,2866,27977,17671,11463,2239,25853,23482,17974,14785,10325,
营业收入(万元),24851,160510,78106,49787,24021,160942,82091,51769,17270,111352,47694,28177,10766,62073,19566,13678,3342,27883,17029,12119,2866,27977,17671,11463,2239,25853,23482,17974,14785,10325,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),22373,202236,69675,45136,21216,143005,74432,45897,14264,98697,44738,26833,11832,51560,17055,11312,3475,23558,14809,9977,2764,23107,15359,9413,2138,21383,19597,15257,12858,8826,
营业成本(万元),17278,116136,54799,35425,16668,119174,61343,37587,10827,80465,34937,21081,8906,43551,13316,8902,2134,19034,11269,7460,1564,18891,11867,7030,1223,17542,16715,12981,10915,7162,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1633,8273,3364,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),123,994,343,239,173,751,426,299,135,506,73,63,11,190,70,62,9,102,89,81,10,351,307,290,72,670,551,418,367,330,
销售费用(万元),860,5533,3710,2338,1061,4601,2711,1757,854,3039,2002,1172,675,1383,930,560,307,1002,818,553,217,928,729,542,236,654,449,309,224,199,
管理费用(万元),2269,10397,6670,6725,3084,15733,9278,5666,2753,11842,7335,4517,2230,5416,2643,1734,1071,3313,2429,1680,930,2685,2088,1331,677,2234,1807,1500,1238,1104,
财务费用(万元),738,1662,793,378,271,1015,674,494,191,717,413,200,49,3,-64,-71,-58,-148,-110,-52,-15,-1,-9,-7,-4,-9,14,5,-2,-7,
资产减值损失(万元),-528,59242,-4,31,-41,1731,0,95,-496,2129,-23,-200,-39,1016,160,124,11,255,315,255,58,253,377,227,-66,292,60,43,116,38,
公允价值变动收益(万元),340,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),2,1211,1101,308,74,1325,840,488,35,291,136,-25,-11,196,111,--,--,93,93,93,--,80,80,80,--,80,67,53,500,334,
对联营企业和合营企业的投资收益(万元),-4,4,-31,10,--,198,--,--,--,174,--,--,--,65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,-143,-83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2922,-39654,9797,5214,2940,19854,8540,6366,3041,12945,3092,1319,-1077,10710,2622,2367,-133,4419,2313,2235,102,4950,2392,2130,101,4549,3951,2771,2427,1833,
营业外收入(万元),16,251,211,70,26,423,673,683,502,763,512,343,152,203,4,4,1,284,208,8,8,18,--,--,--,81,153,125,60,60,
营业外支出(万元),14,21,9,7,1,42,37,30,14,2,0,0,0,3,1,1,--,1,--,--,--,1,1,--,--,--,3,4,--,18,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3,1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,3,
利润总额(万元),2924,-39425,9998,5277,2965,20235,9176,7019,3529,13706,3603,1662,-925,10910,2625,2370,-132,4701,2522,2243,110,4967,2391,2130,101,4631,4101,2891,2486,1875,
所得税费用(万元),370,2611,1510,539,422,2875,1216,968,590,1676,647,391,-1,1164,351,294,1,641,357,316,16,693,319,290,24,660,598,417,324,261,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
